"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_interleaved_data_kernel<input_val_1D<unsigned long>, double>(input_val_1D<unsigned long>, input_val_1D<unsigned long>, unsigned long, unsigned long, input_val_1D<unsigned long>, rocfft_complex<double>*, input_val_1D<unsigned long>, unsigned long, input_val_1D<unsigned long>, unsigned long)","6","1312776690","218796115","75.629"
"transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned","12","176973095","14747757","10.195"
"transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned","6","91273589","15212264","5.258"
"fft_rtc_fwd_len_512_factors_8_8_8_wgs_64_tpt_64_halfLds_dp_ip_CI_unitstride_sbrr_dirReg","6","78241278","13040213","4.507"
"fft_rtc_fwd_len_1024_factors_8_8_4_4_wgs_128_tpt_128_halfLds_dp_op_CI_CI_unitstride_sbrr_dirReg","6","76523184","12753864","4.408"
"twiddle_gen_radices_dp","2","26720","13360","0.002"
"twiddle_gen_large_dp","1","4960","4960","0.0"
"Total","39","1735819516","44508192","100.0"
