"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"fft_rtc_fwd_len128_factors_16_8_wgs_256_tpt_16_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","101","1821083","18030","51.009"
"fft_rtc_fwd_len256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","101","1200286","11884","33.62"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","101","477746","4730","13.382"
"twiddle_gen_radices_dp","2","53278","26639","1.492"
"twiddle_gen_N_dp","1","11200","11200","0.314"
"twiddle_gen_large_dp","1","6560","6560","0.184"
"Total","307","3570153","11629","100.0"
