"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"fft_rtc_fwd_len128_factors_16_8_wgs_256_tpt_16_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","101","1720753","17037","48.773"
"fft_rtc_fwd_len256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","101","1215174","12031","34.443"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","101","523189","5180","14.829"
"twiddle_gen_radices_dp","2","53119","26559","1.506"
"twiddle_gen_N_dp","1","9600","9600","0.272"
"twiddle_gen_large_dp","1","6240","6240","0.177"
"Total","307","3528075","11492","100.0"
