"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"twiddle_gen_radices_dp","2","52478","26239","33.132"
"fft_rtc_fwd_len128_factors_16_8_wgs_256_tpt_16_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","2","41599","20799","26.263"
"fft_rtc_fwd_len256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","2","25919","12959","16.364"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","2","18399","9199","11.616"
"twiddle_gen_N_dp","1","13599","13599","8.586"
"twiddle_gen_large_dp","1","6399","6399","4.04"
"Total","10","158393","15839","100.0"
