"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"fft_rtc_fwd_len_128_factors_8_2_2_4_wgs_64_tpt_64_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","101","1677562","16609","47.243"
"fft_rtc_fwd_len_256_factors_2_2_2_4_2_4_wgs_64_tpt_64_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","101","1133256","11220","31.914"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","101","672781","6661","18.946"
"twiddle_gen_radices_dp","2","49119","24559","1.383"
"twiddle_gen_N_dp","1","11360","11360","0.32"
"twiddle_gen_large_dp","1","6880","6880","0.194"
"Total","307","3550958","11566","100.0"
