"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_interleaved_data_kernel<input_val_1D<unsigned long>, double>(input_val_1D<unsigned long>, input_val_1D<unsigned long>, unsigned long, unsigned long, input_val_1D<unsigned long>, rocfft_complex<double>*, input_val_1D<unsigned long>, unsigned long, input_val_1D<unsigned long>, unsigned long)","11","2406751885","218795625","79.59"
"fft_rtc_fwd_len_1024_factors_16_16_4_wgs_128_tpt_64_dim_2_dp_op_CI_CI_sbcc_twdbase8_3step_dirReg","11","414244092","37658553","13.699"
"fft_rtc_fwd_len_512_factors_8_8_8_wgs_512_tpt_128_dp_op_CI_CI_unitstride_sbrc_aligned","11","202920535","18447321","6.71"
"twiddle_gen_radices_dp","2","32640","16320","0.001"
"twiddle_gen_large_dp","1","4960","4960","0.0"
"Total","36","3023954112","83998725","100.0"
