"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_interleaved_data_kernel<input_val_1D<unsigned long>, double>(input_val_1D<unsigned long>, input_val_1D<unsigned long>, unsigned long, unsigned long, input_val_1D<unsigned long>, rocfft_complex<double>*, input_val_1D<unsigned long>, unsigned long, input_val_1D<unsigned long>, unsigned long)","11","791948853","71995350","75.726"
"fft_rtc_fwd_len_256_factors_8_4_8_wgs_256_tpt_32_dp_op_CI_CI_sbcc_twdbase8_3step_dirReg","11","158429405","14402673","15.149"
"fft_rtc_fwd_len_512_factors_8_8_8_wgs_512_tpt_128_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","11","95330510","8666410","9.116"
"twiddle_gen_radices_dp","2","85918","42959","0.008"
"twiddle_gen_large_dp","1","8320","8320","0.001"
"Total","36","1045803006","29050083","100.0"
