"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_interleaved_data_kernel<input_val_1D<unsigned long>, double>(input_val_1D<unsigned long>, input_val_1D<unsigned long>, unsigned long, unsigned long, input_val_1D<unsigned long>, rocfft_complex<double>*, input_val_1D<unsigned long>, unsigned long, input_val_1D<unsigned long>, unsigned long)","11","198940039","18085458","72.825"
"fft_rtc_back_len_128_factors_16_8_wgs_256_tpt_16_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","11","39861191","3623744","14.592"
"fft_rtc_back_len_256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","11","18955097","1723190","6.939"
"c2r_even_pre_Ndiv4_dim1_dp_CI_CI","11","15286695","1389699","5.596"
"void impose_hermitian_symmetry_interleaved_1D_kernel<rocfft_complex<double> >(rocfft_complex<double>*, unsigned long, unsigned long, unsigned long, unsigned long, bool)","11","55038","5003","0.02"
"twiddle_gen_radices_dp","2","51199","25599","0.019"
"twiddle_gen_N_dp","1","16639","16639","0.006"
"twiddle_gen_large_dp","1","7840","7840","0.003"
"Total","59","273173738","4630063","100.0"
