"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"hiprtcCompileProgram","6","1348563136","224760522","58.5091559077694"
"hipEventSynchronize","10","493119601","49311960","21.3946316979008"
"hipFree","8","422975262","52871907","18.3513288246132"
"hipMalloc","8","15665703","1958212","0.679676786917458"
"hipModuleGetFunction","7","10333966","1476280","0.448352481021392"
"hipModuleLaunchKernel","25","7808187","312327","0.338768292224783"
"hiprtcCreateProgram","6","2727722","454620","0.118345747047806"
"hipLaunchKernel","11","1710361","155487","0.0742062241923603"
"hipModuleLoadData","7","582171","83167","0.025258241823972"
"hipStreamSynchronize","3","323510","107836","0.0140358997828356"
"hipModuleUnload","7","247271","35324","0.0107281721591343"
"hiprtcDestroyProgram","6","198120","33020","0.00859569245147101"
"hipStreamDestroy","1","141791","141791","0.00615178592967154"
"hipEventRecord","20","137120","6856","0.00594912855312793"
"hipMemGetInfo","1","112730","112730","0.00489093685672485"
"hipMemcpy","2","72470","36235","0.00314420468381841"
"hipGetDevice","75","34830","464","0.00151114459966049"
"hipSetDevice","72","31490","437","0.00136623437965285"
"hipEventElapsedTime","10","21050","2105","0.000913281476395441"
"hipGetDeviceProperties","14","19090","1363","0.000828244341301139"
"hipStreamCreate","1","13950","13950","0.000605238793145673"
"hiprtcGetCode","6","7970","1328","0.000345788758521219"
"__hipPopCallConfiguration","11","6190","562","0.0002685611562417"
"__hipPushCallConfiguration","11","5480","498","0.000237756887916723"
"hipEventDestroy","2","4200","2100","0.000182222432344934"
"hipGetLastError","11","3970","360","0.000172243584859378"
"hipEventCreate","2","3170","1585","0.000137534550127009"
"hiprtcGetCodeSize","6","2770","461","0.000120180032760825"
"hipGetDeviceCount","1","2110","2110","9.15450791066214e-05"
"Total","350","2304875391","6585358","100.0"
