"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_interleaved_data_kernel<input_val_1D<unsigned long>, double>(input_val_1D<unsigned long>, input_val_1D<unsigned long>, unsigned long, unsigned long, input_val_1D<unsigned long>, rocfft_complex<double>*, input_val_1D<unsigned long>, unsigned long, input_val_1D<unsigned long>, unsigned long)","11","792037874","72003443","70.764"
"fft_rtc_back_len_256_factors_8_4_8_wgs_256_tpt_32_dp_op_CI_CI_sbcc_twdbase8_3step_dirReg","11","158547829","14413439","14.165"
"fft_rtc_back_len_512_factors_8_8_8_wgs_512_tpt_128_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","11","95274197","8661290","8.512"
"c2r_even_pre_Ndiv4_dim1_dp_CI_CI","11","73227799","6657072","6.542"
"twiddle_gen_radices_dp","2","85598","42799","0.008"
"void impose_hermitian_symmetry_interleaved_1D_kernel<rocfft_complex<double> >(rocfft_complex<double>*, unsigned long, unsigned long, unsigned long, unsigned long, bool)","11","65279","5934","0.006"
"twiddle_gen_N_dp","1","24479","24479","0.002"
"twiddle_gen_large_dp","1","9280","9280","0.001"
"Total","59","1119272335","18970717","100.0"
