"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_interleaved_data_kernel<input_val_1D<unsigned long>, double>(input_val_1D<unsigned long>, input_val_1D<unsigned long>, unsigned long, unsigned long, input_val_1D<unsigned long>, rocfft_complex<double>*, input_val_1D<unsigned long>, unsigned long, input_val_1D<unsigned long>, unsigned long)","11","396581004","36052818","75.355"
"fft_rtc_back_len_256_factors_8_4_8_wgs_256_tpt_32_dp_op_CI_CI_sbcc_twdbase8_2step_dirReg","11","54803408","4982128","10.413"
"fft_rtc_back_len_256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","11","42556484","3868771","8.086"
"c2r_even_pre_Ndiv4_dim1_dp_CI_CI","11","32169352","2924486","6.113"
"void impose_hermitian_symmetry_interleaved_1D_kernel<rocfft_complex<double> >(rocfft_complex<double>*, unsigned long, unsigned long, unsigned long, unsigned long, bool)","11","76959","6996","0.015"
"twiddle_gen_radices_dp","2","67999","33999","0.013"
"twiddle_gen_N_dp","1","20159","20159","0.004"
"twiddle_gen_large_dp","1","8160","8160","0.002"
"Total","59","526283525","8920059","100.0"
