"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_interleaved_data_kernel<input_val_1D<unsigned long>, double>(input_val_1D<unsigned long>, input_val_1D<unsigned long>, unsigned long, unsigned long, input_val_1D<unsigned long>, rocfft_complex<double>*, input_val_1D<unsigned long>, unsigned long, input_val_1D<unsigned long>, unsigned long)","11","1583395897","143945081","75.53"
"fft_rtc_fwd_len_64_factors_8_8_wgs_256_tpt_8_dp_op_CI_CI_sbcc_twdbase8_3step_dirReg_intrinsicReadWrite","11","199349303","18122663","9.509"
"fft_rtc_fwd_len_4096_factors_16_16_16_wgs_256_tpt_256_halfLds_dim_1_dp_ip_CI_unitstride_sbrr_dirReg","11","186100813","16918255","8.877"
"transpose_rtc_tile32x32_dim2_dp_CI_CI_aligned","11","127437637","11585239","6.079"
"twiddle_gen_radices_dp","2","100477","50238","0.005"
"twiddle_gen_large_dp","1","8320","8320","0.0"
"Total","47","2096392447","44604094","100.0"
