Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_VALU,SQ_INSTS_FLAT_LDS_ONLY,SQ_INSTS_LDS,SQ_INSTS_VALU,SQ_INSTS_VMEM_RD,SQ_INSTS_VMEM_WR,SQ_LDS_BANK_CONFLICT,SQ_WAIT_INST_LDS,TA_FLAT_READ_WAVEFRONTS[0],TA_FLAT_READ_WAVEFRONTS[1],TA_FLAT_READ_WAVEFRONTS[2],TA_FLAT_READ_WAVEFRONTS[3],TA_FLAT_READ_WAVEFRONTS[4],TA_FLAT_READ_WAVEFRONTS[5],TA_FLAT_READ_WAVEFRONTS[6],TA_FLAT_READ_WAVEFRONTS[7],TA_FLAT_READ_WAVEFRONTS[8],TA_FLAT_READ_WAVEFRONTS[9],TA_FLAT_READ_WAVEFRONTS[10],TA_FLAT_READ_WAVEFRONTS[11],TA_FLAT_READ_WAVEFRONTS[12],TA_FLAT_READ_WAVEFRONTS[13],TA_FLAT_READ_WAVEFRONTS[14],TA_FLAT_READ_WAVEFRONTS[15],TA_TA_BUSY[0],TA_TA_BUSY[1],TA_TA_BUSY[2],TA_TA_BUSY[3],TA_TA_BUSY[4],TA_TA_BUSY[5],TA_TA_BUSY[6],TA_TA_BUSY[7],TA_TA_BUSY[8],TA_TA_BUSY[9],TA_TA_BUSY[10],TA_TA_BUSY[11],TA_TA_BUSY[12],TA_TA_BUSY[13],TA_TA_BUSY[14],TA_TA_BUSY[15],TCC_EA_WRREQ_STALL[0],TCC_EA_WRREQ_STALL[1],TCC_EA_WRREQ_STALL[2],TCC_EA_WRREQ_STALL[3],TCC_EA_WRREQ_STALL[4],TCC_EA_WRREQ_STALL[5],TCC_EA_WRREQ_STALL[6],TCC_EA_WRREQ_STALL[7],TCC_EA_WRREQ_STALL[8],TCC_EA_WRREQ_STALL[9],TCC_EA_WRREQ_STALL[10],TCC_EA_WRREQ_STALL[11],TCC_EA_WRREQ_STALL[12],TCC_EA_WRREQ_STALL[13],TCC_EA_WRREQ_STALL[14],TCC_EA_WRREQ_STALL[15],TCC_EA_WRREQ_STALL[16],TCC_EA_WRREQ_STALL[17],TCC_EA_WRREQ_STALL[18],TCC_EA_WRREQ_STALL[19],TCC_EA_WRREQ_STALL[20],TCC_EA_WRREQ_STALL[21],TCC_EA_WRREQ_STALL[22],TCC_EA_WRREQ_STALL[23],TCC_EA_WRREQ_STALL[24],TCC_EA_WRREQ_STALL[25],TCC_EA_WRREQ_STALL[26],TCC_EA_WRREQ_STALL[27],TCC_EA_WRREQ_STALL[28],TCC_EA_WRREQ_STALL[29],TCC_EA_WRREQ_STALL[30],TCC_EA_WRREQ_STALL[31],TCC_EA1_WRREQ_STALL[0],TCC_EA1_WRREQ_STALL[1],TCC_EA1_WRREQ_STALL[2],TCC_EA1_WRREQ_STALL[3],TCC_EA1_WRREQ_STALL[4],TCC_EA1_WRREQ_STALL[5],TCC_EA1_WRREQ_STALL[6],TCC_EA1_WRREQ_STALL[7],TCC_EA1_WRREQ_STALL[8],TCC_EA1_WRREQ_STALL[9],TCC_EA1_WRREQ_STALL[10],TCC_EA1_WRREQ_STALL[11],TCC_EA1_WRREQ_STALL[12],TCC_EA1_WRREQ_STALL[13],TCC_EA1_WRREQ_STALL[14],TCC_EA1_WRREQ_STALL[15],TCC_EA1_WRREQ_STALL[16],TCC_EA1_WRREQ_STALL[17],TCC_EA1_WRREQ_STALL[18],TCC_EA1_WRREQ_STALL[19],TCC_EA1_WRREQ_STALL[20],TCC_EA1_WRREQ_STALL[21],TCC_EA1_WRREQ_STALL[22],TCC_EA1_WRREQ_STALL[23],TCC_EA1_WRREQ_STALL[24],TCC_EA1_WRREQ_STALL[25],TCC_EA1_WRREQ_STALL[26],TCC_EA1_WRREQ_STALL[27],TCC_EA1_WRREQ_STALL[28],TCC_EA1_WRREQ_STALL[29],TCC_EA1_WRREQ_STALL[30],TCC_EA1_WRREQ_STALL[31],TCC_HIT[0],TCC_HIT[1],TCC_HIT[2],TCC_HIT[3],TCC_HIT[4],TCC_HIT[5],TCC_HIT[6],TCC_HIT[7],TCC_HIT[8],TCC_HIT[9],TCC_HIT[10],TCC_HIT[11],TCC_HIT[12],TCC_HIT[13],TCC_HIT[14],TCC_HIT[15],TCC_HIT[16],TCC_HIT[17],TCC_HIT[18],TCC_HIT[19],TCC_HIT[20],TCC_HIT[21],TCC_HIT[22],TCC_HIT[23],TCC_HIT[24],TCC_HIT[25],TCC_HIT[26],TCC_HIT[27],TCC_HIT[28],TCC_HIT[29],TCC_HIT[30],TCC_HIT[31],TCC_MISS[0],TCC_MISS[1],TCC_MISS[2],TCC_MISS[3],TCC_MISS[4],TCC_MISS[5],TCC_MISS[6],TCC_MISS[7],TCC_MISS[8],TCC_MISS[9],TCC_MISS[10],TCC_MISS[11],TCC_MISS[12],TCC_MISS[13],TCC_MISS[14],TCC_MISS[15],TCC_MISS[16],TCC_MISS[17],TCC_MISS[18],TCC_MISS[19],TCC_MISS[20],TCC_MISS[21],TCC_MISS[22],TCC_MISS[23],TCC_MISS[24],TCC_MISS[25],TCC_MISS[26],TCC_MISS[27],TCC_MISS[28],TCC_MISS[29],TCC_MISS[30],TCC_MISS[31],TCP_TCP_TA_DATA_STALL_CYCLES[0],TCP_TCP_TA_DATA_STALL_CYCLES[1],TCP_TCP_TA_DATA_STALL_CYCLES[2],TCP_TCP_TA_DATA_STALL_CYCLES[3],TCP_TCP_TA_DATA_STALL_CYCLES[4],TCP_TCP_TA_DATA_STALL_CYCLES[5],TCP_TCP_TA_DATA_STALL_CYCLES[6],TCP_TCP_TA_DATA_STALL_CYCLES[7],TCP_TCP_TA_DATA_STALL_CYCLES[8],TCP_TCP_TA_DATA_STALL_CYCLES[9],TCP_TCP_TA_DATA_STALL_CYCLES[10],TCP_TCP_TA_DATA_STALL_CYCLES[11],TCP_TCP_TA_DATA_STALL_CYCLES[12],TCP_TCP_TA_DATA_STALL_CYCLES[13],TCP_TCP_TA_DATA_STALL_CYCLES[14],TCP_TCP_TA_DATA_STALL_CYCLES[15],DispatchNs,BeginNs,EndNs,CompleteNs
58,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,99,4096383,4096383,524288000,1024,16384,0,12,0,32,64,0x0,22124976,22124976,319488000,0,16384000,270336000,8192000,8192000,458752000,167714683,411056,410928,821872,820656,820736,819488,818528,817648,817552,817056,816480,0,0,0,0,0,22616984,22607514,45350254,45455463,45468551,45503858,45501810,45561299,45617223,45678122,45594238,0,0,0,0,0,858219,828463,784983,852032,930272,944694,864478,1033647,881464,873701,800354,807084,877247,907703,1493515,778497,811195,889476,778424,793477,885353,857332,1033935,956325,909712,878057,878685,747011,888491,923625,1130994,956695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919,3040,1840,2448,1725,3656,2165,2730,1532,4865,1886,3460,2182,3240,34564,1980,2558,2598,2004,1607,2007,5227,1751,3844,2342,4908,2191,2632,3874,3159,17367,1530,6144033,6144033,6144022,6144024,6144022,6144036,6144023,6144024,6144019,6144042,6144022,6144039,6144022,6144034,6144267,6144024,6144025,6144033,6144022,6144023,6144026,6144042,6144022,6144039,6144023,6144040,6144023,6144032,6144034,6144034,6144139,6144016,5472484,5499778,11056486,11262378,11293659,11381295,11362870,11502453,11615389,11697363,11628077,0,0,0,0,0,2343849846074590,2343850065766896,2343850080504493,2343850080523094
59,fft_rtc_fwd_len_512_factors_8_8_8_wgs_64_tpt_64_halfLds_dp_ip_CI_unitstride_sbrr_dirReg,0,0,100,4096383,4096383,65536000,64,4096,0,64,0,32,64,0x0,19568762,19568762,324608000,0,49152000,324608000,22528000,8192000,262144000,60184132,1128336,1127610,2254560,2253724,2253724,2252844,2252514,2251260,2252074,2249676,2251678,0,0,0,0,0,70263760,68871524,139739285,139876378,140371742,140252889,141066214,141285652,141259381,141668012,141540688,0,0,0,0,0,7341053,6623092,6224095,6540521,6626246,6214417,6842676,6567418,6899473,6738637,6431922,6760987,6356614,6742600,6591335,6836887,6385359,6465700,6455326,6344748,6780705,6721042,6462283,6496767,6936702,6826977,7090747,6694301,6532208,6665413,6693895,6713486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726162,1003856,1130246,939114,1098168,1112678,1076193,1111586,985323,1104425,1097501,1100288,1128799,1131243,986693,751507,1099311,1076542,1105115,730150,1110221,1131088,1115035,987299,1006716,986035,1007734,1095029,1077473,1098090,1076565,742097,5576552,5577186,5572981,5578252,5574072,5572448,5575128,5573390,5574351,5571584,5574802,5574276,5574410,5572967,5573160,5573764,5575902,5573259,5570750,5572980,5574360,5573065,5571304,5573395,5575631,5574609,5574781,5577406,5573661,5574438,5574612,5573965,12214361,11321446,23755273,23972629,24140667,24072515,24519335,24778899,24766017,24930832,24839368,0,0,0,0,0,2343849847087144,2343850081400653,2343850094433449,2343850094450573
60,transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned,0,0,101,4096383,4096383,524288000,1024,16384,0,24,0,32,64,0x0,22830123,22830123,491520000,0,16384000,442368000,32768000,8192000,458752000,29591438,1650304,1648768,3293504,3288320,3284032,3278016,3276160,3268672,3266816,3257920,3255488,0,0,0,0,0,66798062,66794011,133664401,133567502,133702275,133701035,133716509,133762103,133716430,133698471,133708922,0,0,0,0,0,11166,18544,18852,18865,15446,22145,19250,17799,16585,15921,15170,15318,17598,20601,22383,13365,13062,15970,15157,21575,15402,16660,19760,12005,15340,19475,17174,17613,19435,11528,17309,14111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456489,594166,456038,548357,452831,580933,457504,528913,452802,576861,458538,534140,455288,594359,469728,547917,459323,590223,454870,551417,625025,575387,455359,531452,458435,569709,457963,534420,457627,590077,456150,549262,6144028,6144040,6144028,6144040,6144028,6144036,6144028,6144044,6144032,6144028,6144028,6144040,6144027,6144039,6144413,6144043,6144026,6144039,6144028,6144041,6144030,6144028,6144028,6144040,6144028,6144032,6144028,6144044,6144027,6144040,6144029,6144040,2417507,2489113,4923766,5004456,5029973,5039268,5081933,5112008,5156234,5212452,5303606,0,0,0,0,0,2343849848093859,2343850095329769,2343850110537606,2343850110556221
61,fft_rtc_fwd_len_1024_factors_8_8_4_4_wgs_128_tpt_128_halfLds_dp_op_CI_CI_unitstride_sbrr_dirReg,0,0,102,4096383,4096383,65536000,128,8192,0,64,0,32,64,0x0,19142516,19142516,397312000,0,73728000,397312000,24576000,8192000,262144000,195785721,1236528,1235232,2466480,2462784,2459328,2459472,2457216,2452128,2450064,2450112,2446656,0,0,0,0,0,66271930,66363417,132626914,132796289,132690234,132764449,132842343,132891523,132906127,132920496,132955555,0,0,0,0,0,5320667,5597348,5370048,5611764,5530845,5742141,5203445,5420395,6253251,5267628,5429772,5714087,5406746,5889553,5473348,5489040,5424398,5454859,5607655,5671207,5541413,5661965,5542379,5825738,5308436,5872476,5648977,5539076,5492764,5367484,5157985,5746701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343268,2144508,2337421,2139262,2339108,2144696,2339108,1922215,1751582,2144602,2339108,2029458,2343127,2144508,2337424,2139168,2343080,2144649,2337424,2139168,2341188,2144555,2339106,1936844,2339108,2144696,2339108,1929456,2343355,2240872,2338267,2139168,6144012,6144008,6144015,6144010,6144012,6144012,6144012,6144011,6144010,6144010,6144012,6144010,6144009,6144008,6144012,6144008,6144008,6144011,6144012,6144008,6144012,6144009,6144014,6144008,6144012,6144012,6144012,6144013,6144013,6144009,6144013,6144009,15121022,15039094,30186060,30392569,30393558,30489065,30571951,30633421,30872657,30663943,30705658,0,0,0,0,0,2343849849108673,2343850111434085,2343850124180962,2343850124203139
62,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,103,4096383,4096383,524288000,1024,16384,0,12,0,32,64,0x0,22143304,22143304,319488000,0,16384000,270336000,8192000,8192000,458752000,161210998,411008,410640,821392,820384,819936,819552,818624,818416,818096,817312,816640,0,0,0,0,0,20622880,20706034,41397705,41483540,41563728,41616049,41601284,41688793,41730075,41711585,41697422,0,0,0,0,0,421926,509667,501642,589988,466523,530477,393766,392956,539065,468012,464776,440268,483819,450672,599515,463440,456123,511801,503882,438320,506457,510555,373098,477840,425351,490183,456601,557112,474382,473078,499493,453649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,188,0,0,0,0,0,0,0,0,19,0,43,141,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144004,6144000,6144000,6144000,6144005,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144001,6144001,6144001,6144003,3594456,3714009,7379181,7552941,7658567,7725231,7747522,7882420,7946210,7925374,8013290,0,0,0,0,0,2343849850615769,2343850125077052,2343850139827126,2343850139853545
63,_ZL39generate_random_interleaved_data_kernelI12input_val_1DImEdEvT_S2_mmS2_P14rocfft_complexIT0_ES2_mS2_m,0,0,105,4096383,4096383,524288000,8,0,0,16,0,32,64,0x0,328217825,328217825,10420224000,0,0,10223616000,0,65536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227451620,227441544,455144174,454978007,455300869,454756390,454932386,454920709,455044477,454894870,455317018,0,0,0,0,0,18820,18822,18386,18687,18927,18717,18917,18969,18748,18918,18853,19081,19179,18743,18605,18956,18585,18532,18701,18593,19003,18569,18786,18629,18947,18957,18895,18898,18929,18839,18575,18628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359,3376,4914,3189,5135,2107,4890,3247,5419,4310,5534,3633,5517,3696,83247,3686,5255,3180,4956,3308,4784,3795,4623,3122,5511,4272,5287,5509,3705,3750,6147,4581,4096012,4096008,4096012,4096008,4096016,4096005,4096012,4096008,4096014,4096013,4096012,4096012,4096012,4096008,4096067,4096008,4096032,4096008,4096012,4096008,4096012,4096014,4096012,4096010,4096016,4096016,4096012,4096049,4096012,4096015,4096035,4096028,41007259,40977053,82220867,82050964,82395224,81866240,82053791,82034581,82176697,82021148,82494604,0,0,0,0,0,2343850141390012,2343850142386265,2343850361181724,2343850361220483
64,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,107,4096383,4096383,524288000,1024,16384,0,12,0,32,64,0x0,22124946,22124946,319488000,0,16384000,270336000,8192000,8192000,458752000,166530110,410736,411424,821264,820944,820288,819696,819056,818192,817872,816832,815696,0,0,0,0,0,22580240,22657294,45283089,45338675,45413538,45468670,45509010,45463369,45547336,45462919,45518672,0,0,0,0,0,836113,868892,868960,956365,922434,891524,805628,808379,869553,828524,859573,878642,806407,890618,1524292,969694,838657,858347,854320,834163,974653,841270,840644,934486,776891,810361,782495,896312,782127,841314,1198755,926069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,2535,1965,2155,2088,3663,2220,1698,1999,4675,2116,3477,2081,3195,34868,2330,2397,2678,1884,2175,2014,4738,1851,3536,1639,4515,2226,3198,3601,3297,16842,1797,6144031,6144033,6144023,6144024,6144022,6144035,6144022,6144023,6144019,6144041,6144022,6144040,6144022,6144034,6144259,6144023,6144025,6144031,6144022,6144023,6144022,6144042,6144021,6144040,6144023,6144040,6144024,6144032,6144034,6144035,6144143,6144017,5456610,5508799,11085682,11155235,11253457,11293820,11364351,11394762,11461751,11448375,11582919,0,0,0,0,0,2343850142392766,2343850362087162,2343850376824758,2343850376848540
65,fft_rtc_fwd_len_512_factors_8_8_8_wgs_64_tpt_64_halfLds_dp_ip_CI_unitstride_sbrr_dirReg,0,0,108,4096383,4096383,65536000,64,4096,0,64,0,32,64,0x0,19562112,19562112,324608000,0,49152000,324608000,22528000,8192000,262144000,57520155,1126752,1128864,2254318,2254538,2253372,2253724,2251568,2252536,2251744,2250622,2249962,0,0,0,0,0,68087657,70918244,139312740,140000673,140235342,140526167,140697063,140736054,141148095,141531197,141873943,0,0,0,0,0,8113288,6596234,6434950,6658321,6254640,6227824,6293474,6719889,6752225,6633488,6903037,6517500,6462029,6569910,6762528,6824755,6341389,6675969,6412195,6900105,6868785,6379311,6809315,6583021,6493697,6589676,6885148,6884953,6695172,6914074,6657365,6588700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738955,1012824,1142143,951907,1108164,1122251,1087992,1120162,996476,1114373,1108809,1111944,1137133,1138699,999071,761333,1109546,1086253,1117510,737540,1121419,1142609,1123572,998300,1018790,995299,1017050,1105896,1088996,1111001,1088610,750331,5562579,5566318,5559132,5563971,5562798,5561795,5562995,5563743,5561642,5560599,5562218,5561608,5564116,5563537,5559233,5562168,5564676,5563391,5557314,5564281,5562018,5559568,5561651,5560874,5561663,5563820,5563570,5565275,5561794,5560254,5562218,5564188,10837168,12453349,23442867,23702228,23934075,24131536,24327335,24224220,24360293,24847571,24943351,0,0,0,0,0,2343850143381890,2343850377720598,2343850390748914,2343850390767399
66,transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned,0,0,109,4096383,4096383,524288000,1024,16384,0,24,0,32,64,0x0,22835524,22835524,491520000,0,16384000,442368000,32768000,8192000,458752000,29593443,1651200,1648256,3293696,3288192,3284672,3276160,3274944,3268928,3264064,3260992,3256896,0,0,0,0,0,66855712,66702528,133724737,133684367,133629737,133713547,133826973,133738389,133716114,133786527,133652098,0,0,0,0,0,22822,17581,16240,22466,16714,14983,18036,20268,26609,16596,20868,15046,19414,16396,18876,17188,24139,22486,18244,19256,22905,15555,16391,15709,15013,14592,19438,20923,15413,13683,29468,16382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459267,594657,458585,548014,455670,582211,460320,528995,455563,576880,461163,533837,457921,594440,472898,548046,461967,589431,457843,551151,627664,575906,458286,531260,461443,570683,460979,533454,460401,591072,458419,549941,6144028,6144040,6144028,6144039,6144028,6144036,6144028,6144044,6144032,6144028,6144028,6144040,6144027,6144042,6144415,6144041,6144028,6144040,6144028,6144040,6144030,6144028,6144028,6144040,6144028,6144032,6144028,6144044,6144028,6144041,6144029,6144039,2398197,2443546,4983175,4978414,5047563,5056853,5036590,5103095,5154481,5193257,5232043,0,0,0,0,0,2343850144392844,2343850391645234,2343850406856590,2343850406875647
67,fft_rtc_fwd_len_1024_factors_8_8_4_4_wgs_128_tpt_128_halfLds_dp_op_CI_CI_unitstride_sbrr_dirReg,0,0,110,4096383,4096383,65536000,128,8192,0,64,0,32,64,0x0,19148117,19148117,397312000,0,73728000,397312000,24576000,8192000,262144000,196944293,1236336,1233168,2467872,2463504,2463408,2457744,2457024,2453424,2450736,2450448,2442336,0,0,0,0,0,66352981,66484889,132815296,132798576,132879490,132853020,132891179,133089774,132961952,133041440,133125164,0,0,0,0,0,5702548,5456774,5584592,5484679,5564032,5687930,5863590,5112639,6955901,5751007,5972060,5789321,5457128,5771925,5211472,5482713,5871213,5460079,5728189,5521632,5579615,5622651,5293642,5672462,5530505,5423410,5574425,5394657,5715615,5545002,5370530,5632205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332952,2137526,2326736,2132492,2328096,2137620,2328096,1916272,1743330,2137526,2328096,2023274,2332811,2137432,2326736,2132492,2332764,2137571,2326732,2132492,2330520,2137479,2328096,1930550,2328096,2137620,2328096,1923713,2332992,2231988,2327416,2132492,6144012,6144010,6144012,6144008,6144012,6144012,6144012,6144009,6144010,6144010,6144012,6144008,6144009,6144008,6144012,6144008,6144008,6144013,6144016,6144008,6144016,6144009,6144012,6144008,6144012,6144012,6144012,6144011,6144013,6144011,6144013,6144009,14977350,15138471,30441910,30474685,30344730,30464576,30491351,30797984,30742450,30694604,30655418,0,0,0,0,0,2343850145417749,2343850407752749,2343850420504586,2343850420523295
68,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,111,4096383,4096383,524288000,1024,16384,0,12,0,32,64,0x0,22139361,22139361,319488000,0,16384000,270336000,8192000,8192000,458752000,161969108,410688,411104,821744,821024,820288,819856,819104,817936,817552,816544,816160,0,0,0,0,0,20588575,20666474,41425250,41431798,41548122,41576392,41541465,41650011,41713251,41674032,41800811,0,0,0,0,0,422478,466439,449091,437244,492295,518377,472330,484170,439682,437247,421082,468649,443072,458364,415087,491911,412829,527863,533713,483786,452642,440936,433006,497273,478393,514576,415705,502334,486168,494991,410599,355222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,188,0,0,0,0,0,47,0,0,27,0,123,0,6144000,6144002,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144004,6144000,6144000,6144000,6144005,6144000,6144000,6144000,6144000,6144000,6144001,6144000,6144000,6144001,6144001,6144001,6144000,3568752,3677860,7369786,7451478,7614756,7661852,7615853,7789207,7920716,7926994,8088655,0,0,0,0,0,2343850146915465,2343850421401745,2343850436147662,2343850436178701
