"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_real_data_kernel<input_val_1D<unsigned long> const, double>(input_val_1D<unsigned long> const, input_val_1D<unsigned long> const, unsigned long, unsigned long, input_val_1D<unsigned long> const, double*, input_val_1D<unsigned long> const, unsigned long, input_val_1D<unsigned long> const, unsigned long)","11","2321533757","211048523","77.671"
"fft_rtc_fwd_len_64_factors_4_4_2_2_wgs_256_tpt_16_dim_2_dp_op_CI_CI_sbcc_twdbase6_3step_dirReg_intrinsicReadWrite","11","206581984","18780180","6.912"
"fft_rtc_fwd_len_4096_factors_8_8_8_4_2_wgs_512_tpt_512_halfLds_dim_1_dp_op_CI_CI_unitstride_sbrr_dirReg","11","178405358","16218668","5.969"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","11","154978054","14088914","5.185"
"transpose_rtc_tile32x32_dim2_dp_CI_CI_aligned","11","127320765","11574615","4.26"
"twiddle_gen_radices_dp","2","65439","32719","0.002"
"twiddle_gen_N_dp","1","32159","32159","0.001"
"twiddle_gen_large_dp","1","8000","8000","0.0"
"Total","59","2988925516","50659754","100.0"
