"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_real_data_kernel<input_val_1D<unsigned long> const, double>(input_val_1D<unsigned long> const, input_val_1D<unsigned long> const, unsigned long, unsigned long, input_val_1D<unsigned long> const, double*, input_val_1D<unsigned long> const, unsigned long, input_val_1D<unsigned long> const, unsigned long)","11","581329395","52848126","82.012"
"fft_rtc_fwd_len_256_factors_4_4_4_4_wgs_256_tpt_64_dim_2_dp_op_CI_CI_sbcc_twdbase6_3step_dirReg","11","57284757","5207705","8.082"
"fft_rtc_fwd_len_256_factors_8_4_4_2_wgs_256_tpt_64_dim_2_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","11","37718176","3428925","5.321"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","11","32429016","2948092","4.575"
"twiddle_gen_radices_dp","2","48478","24239","0.007"
"twiddle_gen_N_dp","1","14400","14400","0.002"
"twiddle_gen_large_dp","1","6560","6560","0.001"
"Total","48","708830782","14767307","100.0"
