"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_real_data_kernel<input_val_1D<unsigned long> const, double>(input_val_1D<unsigned long> const, input_val_1D<unsigned long> const, unsigned long, unsigned long, input_val_1D<unsigned long> const, double*, input_val_1D<unsigned long> const, unsigned long, input_val_1D<unsigned long> const, unsigned long)","11","291012955","26455723","79.74"
"fft_rtc_fwd_len_128_factors_16_8_wgs_256_tpt_16_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","11","39918295","3628935","10.938"
"fft_rtc_fwd_len_256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","11","18983091","1725735","5.202"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","11","14965422","1360492","4.101"
"twiddle_gen_radices_dp","2","53278","26639","0.015"
"twiddle_gen_N_dp","1","12640","12640","0.003"
"twiddle_gen_large_dp","1","7840","7840","0.002"
"Total","48","364953521","7603198","100.0"
