Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_VALU,SQ_INSTS_FLAT_LDS_ONLY,SQ_INSTS_LDS,SQ_INSTS_VALU,SQ_INSTS_VMEM_RD,SQ_INSTS_VMEM_WR,SQ_LDS_BANK_CONFLICT,SQ_WAIT_INST_LDS,TA_FLAT_READ_WAVEFRONTS[0],TA_FLAT_READ_WAVEFRONTS[1],TA_FLAT_READ_WAVEFRONTS[2],TA_FLAT_READ_WAVEFRONTS[3],TA_FLAT_READ_WAVEFRONTS[4],TA_FLAT_READ_WAVEFRONTS[5],TA_FLAT_READ_WAVEFRONTS[6],TA_FLAT_READ_WAVEFRONTS[7],TA_FLAT_READ_WAVEFRONTS[8],TA_FLAT_READ_WAVEFRONTS[9],TA_FLAT_READ_WAVEFRONTS[10],TA_FLAT_READ_WAVEFRONTS[11],TA_FLAT_READ_WAVEFRONTS[12],TA_FLAT_READ_WAVEFRONTS[13],TA_FLAT_READ_WAVEFRONTS[14],TA_FLAT_READ_WAVEFRONTS[15],TA_TA_BUSY[0],TA_TA_BUSY[1],TA_TA_BUSY[2],TA_TA_BUSY[3],TA_TA_BUSY[4],TA_TA_BUSY[5],TA_TA_BUSY[6],TA_TA_BUSY[7],TA_TA_BUSY[8],TA_TA_BUSY[9],TA_TA_BUSY[10],TA_TA_BUSY[11],TA_TA_BUSY[12],TA_TA_BUSY[13],TA_TA_BUSY[14],TA_TA_BUSY[15],TCC_EA_WRREQ_STALL[0],TCC_EA_WRREQ_STALL[1],TCC_EA_WRREQ_STALL[2],TCC_EA_WRREQ_STALL[3],TCC_EA_WRREQ_STALL[4],TCC_EA_WRREQ_STALL[5],TCC_EA_WRREQ_STALL[6],TCC_EA_WRREQ_STALL[7],TCC_EA_WRREQ_STALL[8],TCC_EA_WRREQ_STALL[9],TCC_EA_WRREQ_STALL[10],TCC_EA_WRREQ_STALL[11],TCC_EA_WRREQ_STALL[12],TCC_EA_WRREQ_STALL[13],TCC_EA_WRREQ_STALL[14],TCC_EA_WRREQ_STALL[15],TCC_EA_WRREQ_STALL[16],TCC_EA_WRREQ_STALL[17],TCC_EA_WRREQ_STALL[18],TCC_EA_WRREQ_STALL[19],TCC_EA_WRREQ_STALL[20],TCC_EA_WRREQ_STALL[21],TCC_EA_WRREQ_STALL[22],TCC_EA_WRREQ_STALL[23],TCC_EA_WRREQ_STALL[24],TCC_EA_WRREQ_STALL[25],TCC_EA_WRREQ_STALL[26],TCC_EA_WRREQ_STALL[27],TCC_EA_WRREQ_STALL[28],TCC_EA_WRREQ_STALL[29],TCC_EA_WRREQ_STALL[30],TCC_EA_WRREQ_STALL[31],TCC_EA1_WRREQ_STALL[0],TCC_EA1_WRREQ_STALL[1],TCC_EA1_WRREQ_STALL[2],TCC_EA1_WRREQ_STALL[3],TCC_EA1_WRREQ_STALL[4],TCC_EA1_WRREQ_STALL[5],TCC_EA1_WRREQ_STALL[6],TCC_EA1_WRREQ_STALL[7],TCC_EA1_WRREQ_STALL[8],TCC_EA1_WRREQ_STALL[9],TCC_EA1_WRREQ_STALL[10],TCC_EA1_WRREQ_STALL[11],TCC_EA1_WRREQ_STALL[12],TCC_EA1_WRREQ_STALL[13],TCC_EA1_WRREQ_STALL[14],TCC_EA1_WRREQ_STALL[15],TCC_EA1_WRREQ_STALL[16],TCC_EA1_WRREQ_STALL[17],TCC_EA1_WRREQ_STALL[18],TCC_EA1_WRREQ_STALL[19],TCC_EA1_WRREQ_STALL[20],TCC_EA1_WRREQ_STALL[21],TCC_EA1_WRREQ_STALL[22],TCC_EA1_WRREQ_STALL[23],TCC_EA1_WRREQ_STALL[24],TCC_EA1_WRREQ_STALL[25],TCC_EA1_WRREQ_STALL[26],TCC_EA1_WRREQ_STALL[27],TCC_EA1_WRREQ_STALL[28],TCC_EA1_WRREQ_STALL[29],TCC_EA1_WRREQ_STALL[30],TCC_EA1_WRREQ_STALL[31],TCC_HIT[0],TCC_HIT[1],TCC_HIT[2],TCC_HIT[3],TCC_HIT[4],TCC_HIT[5],TCC_HIT[6],TCC_HIT[7],TCC_HIT[8],TCC_HIT[9],TCC_HIT[10],TCC_HIT[11],TCC_HIT[12],TCC_HIT[13],TCC_HIT[14],TCC_HIT[15],TCC_HIT[16],TCC_HIT[17],TCC_HIT[18],TCC_HIT[19],TCC_HIT[20],TCC_HIT[21],TCC_HIT[22],TCC_HIT[23],TCC_HIT[24],TCC_HIT[25],TCC_HIT[26],TCC_HIT[27],TCC_HIT[28],TCC_HIT[29],TCC_HIT[30],TCC_HIT[31],TCC_MISS[0],TCC_MISS[1],TCC_MISS[2],TCC_MISS[3],TCC_MISS[4],TCC_MISS[5],TCC_MISS[6],TCC_MISS[7],TCC_MISS[8],TCC_MISS[9],TCC_MISS[10],TCC_MISS[11],TCC_MISS[12],TCC_MISS[13],TCC_MISS[14],TCC_MISS[15],TCC_MISS[16],TCC_MISS[17],TCC_MISS[18],TCC_MISS[19],TCC_MISS[20],TCC_MISS[21],TCC_MISS[22],TCC_MISS[23],TCC_MISS[24],TCC_MISS[25],TCC_MISS[26],TCC_MISS[27],TCC_MISS[28],TCC_MISS[29],TCC_MISS[30],TCC_MISS[31],TCP_TCP_TA_DATA_STALL_CYCLES[0],TCP_TCP_TA_DATA_STALL_CYCLES[1],TCP_TCP_TA_DATA_STALL_CYCLES[2],TCP_TCP_TA_DATA_STALL_CYCLES[3],TCP_TCP_TA_DATA_STALL_CYCLES[4],TCP_TCP_TA_DATA_STALL_CYCLES[5],TCP_TCP_TA_DATA_STALL_CYCLES[6],TCP_TCP_TA_DATA_STALL_CYCLES[7],TCP_TCP_TA_DATA_STALL_CYCLES[8],TCP_TCP_TA_DATA_STALL_CYCLES[9],TCP_TCP_TA_DATA_STALL_CYCLES[10],TCP_TCP_TA_DATA_STALL_CYCLES[11],TCP_TCP_TA_DATA_STALL_CYCLES[12],TCP_TCP_TA_DATA_STALL_CYCLES[13],TCP_TCP_TA_DATA_STALL_CYCLES[14],TCP_TCP_TA_DATA_STALL_CYCLES[15],DispatchNs,BeginNs,EndNs,CompleteNs
0,twiddle_gen_radices_dp,0,1,0,1609993,1609993,8192,1024,0,0,32,0,48,64,0x0,44030,44030,33312,0,0,32544,384,240,0,0,0,48,48,96,48,48,0,0,0,48,48,0,0,0,0,0,0,1917,1906,7196,1888,1923,0,0,0,1896,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,11,4,12,4,40,25,12,11,40,25,12,11,48,4,12,4,40,32,12,4,33,4,12,4,40,4,12,4,19,4,4,0,5,4,5,4,8,7,4,5,9,7,5,5,8,4,4,4,8,8,4,4,7,4,4,4,8,4,4,4,5,0,565,549,1568,536,563,0,0,0,547,566,0,0,0,0,0,2432795880727316,2432795885233555,2432795885253235,2432795885282315
1,twiddle_gen_large_dp,0,1,2,1609993,1609993,8192,1024,0,0,32,0,32,64,0x0,21054,21054,2096,0,0,2096,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,702,734,1456,721,730,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,7,28,0,0,23,7,0,0,0,28,0,0,0,28,0,0,0,21,0,0,0,0,8,4,8,6,12,5,8,4,8,4,9,9,8,5,9,5,8,4,8,8,8,4,8,8,8,4,8,7,8,4,8,4,598,0,629,661,1310,648,657,0,0,0,693,0,0,0,0,0,2432796004381535,2432796005476450,2432796005481250,2432796005511930
2,twiddle_gen_radices_dp,0,1,4,1609993,1609993,8192,1024,0,0,32,0,48,64,0x0,38451,38451,55872,0,0,55104,384,480,0,0,0,48,48,48,48,96,48,48,0,0,0,0,0,0,0,0,0,2887,2819,2866,2996,9491,2827,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,30,17,28,9,30,37,52,9,39,37,52,9,38,45,31,9,31,38,58,9,30,31,30,10,31,37,31,9,21,16,12,4,12,5,12,5,12,8,15,4,13,9,15,5,13,8,12,4,12,8,16,4,12,7,12,4,12,8,12,4,8,5,0,692,690,718,715,2209,735,716,0,0,0,0,0,0,0,0,2432796009551147,2432796010419810,2432796010435330,2432796010454191
3,_ZL39generate_random_interleaved_data_kernelI12input_val_1DImEdEvT_S2_mmS2_P14rocfft_complexIT0_ES2_mS2_m,0,0,21,1609993,1609993,524288000,8,0,0,16,0,32,64,0x0,328217412,328217412,10420224000,0,0,10223616000,0,65536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227477409,227728157,455890951,455331493,455923908,455290922,455990147,455323119,455900613,455451269,456230943,0,0,0,0,0,26099,26085,25775,26130,26039,25959,26466,26300,25939,25958,25792,26191,26203,25882,26268,26056,25885,26391,25514,26119,26081,25843,26261,26396,25904,26332,25911,25787,25895,25941,26255,26194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5417,3677,5518,1825,5700,3638,5302,4424,6004,3950,5864,6045,6048,4033,13119,2026,77221,3605,5357,3124,5333,3561,5323,3781,6186,3987,5966,4682,6232,4046,6086,2659,4096021,4096008,4096017,4096004,4096016,4096009,4096012,4096016,4096014,4096008,4096012,4096050,4096013,4096009,4096128,4096004,4096082,4096009,4096012,4096007,4096012,4096008,4096012,4096012,4096016,4096008,4096012,4096014,4096016,4096008,4096012,4096007,41057694,41324757,83102985,82508251,83120138,82486144,83214502,82527435,83126578,82661505,83494081,0,0,0,0,0,2432796057649789,2432796058562934,2432796277358343,2432796277395413
4,fft_rtc_fwd_len_512_factors_16_16_2_wgs_256_tpt_64_halfLds_dim_2_dp_op_CI_CI_sbrr_dirReg,0,0,22,1609993,1609993,65536000,256,16384,0,132,0,32,64,0x0,36429202,36429202,678912000,0,57344000,675840000,35840000,8192000,458752000,250879215,1803340,1792280,3591420,3590160,3587080,3584840,3581900,3580780,3580780,3575740,3571680,0,0,0,0,0,130625649,126851805,258682233,259912699,260675452,262060371,262641533,263651882,265015630,266354372,267548936,0,0,0,0,0,1596,1607,1701,1429,1460,1470,1607,1508,1497,1518,1635,1546,1560,1582,1744,1419,1562,1679,1607,1500,1629,1569,1559,1580,1460,1563,1654,1518,1527,1552,1640,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12485071,13076170,11971150,12481879,12482771,13057772,12484283,13060021,12482537,13077131,12484653,13057867,12487082,13057982,12484884,13083567,12486953,13054861,12484943,13055074,12485495,13057927,12484543,13078134,12482027,13054839,12484311,13061006,12484890,13107890,12483365,13092505,8323182,8323220,8322792,8324003,8322989,8324338,8324042,8323565,8323261,8323800,8323686,8323276,8323831,8323469,8323511,8324535,8324731,8323785,8323277,8323362,8322822,8324303,8323767,8323829,8323757,8324394,8324025,8323648,8323234,8323738,8324754,8323009,5238735,5077656,10153987,10347603,10114815,10355268,10399635,10477701,10582021,10730944,10862708,0,0,0,0,0,2432796058587573,2432796278257063,2432796302529228,2432796302544968
5,transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned,0,0,23,1609993,1609993,524288000,1024,16896,0,24,0,32,64,0x0,22796734,22796734,491520000,0,16384000,442368000,32768000,8192000,0,29269526,1651008,1648384,3292544,3290688,3282496,3277440,3273728,3267328,3266816,3259712,3257856,0,0,0,0,0,67979375,67820525,135521079,135770051,135596498,135539120,135549591,135644787,135594509,135733837,135697246,0,0,0,0,0,25316,19796,20906,22245,21119,27187,21079,24296,16276,29235,23222,24152,20059,19193,15820,20051,28513,19427,29298,20735,27748,25742,32657,22274,17424,23151,32189,24545,24371,24603,30562,20073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278592,508383,273287,546175,278406,527030,274821,559859,278910,523109,280364,556783,280268,511548,278432,545909,297429,508851,277945,553872,274727,523484,418542,561742,274041,524936,278156,560891,276328,511203,271659,546964,6144032,6144027,6144043,6144040,6144028,6144029,6144039,6144039,6144028,6144028,6144028,6144041,6144028,6144027,6144040,6144044,6144415,6144028,6144040,6144030,6144028,6144027,6144030,6144040,6144028,6144028,6144038,6144039,6144032,6144028,6144041,6144040,2305208,2345647,4668584,4745838,4745693,4843289,4847449,4869666,4896878,4965395,4973731,0,0,0,0,0,2432796059710598,2432796303426348,2432796318612112,2432796318629646
6,fft_rtc_fwd_len_1024_factors_16_16_4_wgs_256_tpt_64_halfLds_dim_2_dp_op_CI_CI_sbrr_dirReg,0,0,24,1609993,1609993,32768000,256,32768,0,128,0,32,64,0x0,34746214,34746214,410112000,0,39936000,408576000,22016000,8192000,458752000,229372163,1120408,1114216,2227228,2220348,2211060,2210200,2198676,2194548,2181476,2173220,2164620,0,0,0,0,0,118271865,118619760,237597179,237733165,238026426,238407825,238572842,239018605,238877791,239419443,239835831,0,0,0,0,0,450438,461828,407528,448333,436427,482000,426999,450447,401882,446586,446695,455202,427273,436627,447874,455215,470189,416999,474173,480225,465093,422398,472465,460833,453813,459635,432239,428506,451563,421286,475643,443376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13661290,12682923,13643750,12674945,13489116,12683059,13647651,12675394,13656577,12683069,13653376,12675280,13652503,12683005,13657860,12675032,13659044,12683005,13658681,12674989,13671620,12675261,13654055,12675090,13660889,12683111,13645459,12675200,13663727,12683081,13280402,12675113,6147361,6147334,6147356,6147262,6147373,6147247,6147293,6147149,6147240,6147189,6147402,6147120,6147308,6147252,6147282,6147175,6147191,6147252,6147360,6147218,6147346,6147138,6147255,6147309,6147349,6147242,6147302,6147151,6147205,6147176,6147322,6147238,72798365,73041542,146568982,146779163,147257386,147483965,148058701,148466768,148799034,149509515,150014053,0,0,0,0,0,2432796060790682,2432796319505226,2432796342656267,2432796342680167
7,_ZL39generate_random_interleaved_data_kernelI12input_val_1DImEdEvT_S2_mmS2_P14rocfft_complexIT0_ES2_mS2_m,0,0,25,1609993,1609993,524288000,8,0,0,16,0,32,64,0x0,328214418,328214418,10420224000,0,0,10223616000,0,65536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226724003,226706891,453617768,453476113,453605757,453633029,453741665,453672911,453818122,453744622,453868286,0,0,0,0,0,1775,1717,1704,1658,1739,1665,1856,1712,1617,1607,1720,1884,1852,1713,1723,1729,1919,1681,1778,1730,1686,1747,1728,1726,1668,1687,1749,1689,1753,1761,1666,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237,3526,5172,1692,5434,3476,5229,1663,5482,1812,5520,2473,5557,3831,5780,1930,68393,3357,5146,1716,4916,1651,4872,3163,5720,3319,5667,1798,5638,3800,5605,1874,4096016,4096008,4096012,4096004,4096016,4096008,4096014,4096004,4096014,4096004,4096012,4096010,4096012,4096008,4096012,4096004,4096016,4096008,4096012,4096004,4096012,4096004,4096012,4096008,4096016,4096008,4096012,4096004,4096016,4096008,4096012,4096006,40153608,40143045,80479564,80354287,80505378,80547921,80664909,80594483,80762061,80677271,80811785,0,0,0,0,0,2432796061891877,2432796343553849,2432796562349260,2432796562374460
8,fft_rtc_fwd_len_512_factors_16_16_2_wgs_256_tpt_64_halfLds_dim_2_dp_op_CI_CI_sbrr_dirReg,0,0,27,1609993,1609993,65536000,256,16384,0,132,0,32,64,0x0,36474384,36474384,678912000,0,57344000,675840000,35840000,8192000,458752000,250881849,1802640,1792280,3589740,3586940,3585960,3584980,3583860,3582460,3580360,3576160,3574620,0,0,0,0,0,130509095,126562060,258628476,259659491,260528415,261915183,262562515,263865242,264828986,266333518,267502050,0,0,0,0,0,1531,1541,1691,1639,1762,1512,1524,1615,1442,1434,1652,1564,1581,1553,1849,1496,1647,1756,1656,1607,1593,1579,1652,1614,1694,1561,1603,1654,1534,1846,1567,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12484326,13073975,11971115,12482588,12482015,13052853,12484383,13055090,12482061,13072345,12485034,13055048,12487742,13055299,12484770,13081066,12485836,13053701,12485137,13054659,12485968,13056894,12485096,13073065,12481794,13051006,12483315,13055584,12485309,13105888,12483698,13085147,8322641,8322769,8321489,8321738,8322292,8322081,8322636,8321843,8322292,8322931,8322122,8321747,8322063,8322379,8322275,8322481,8322612,8321273,8321681,8322036,8321039,8322405,8321955,8322480,8322564,8322695,8323709,8321657,8321514,8322062,8323140,8321783,5390370,4947635,10211177,10190185,10420401,10474078,10455565,10424930,10644482,10825030,10809414,0,0,0,0,0,2432796062998012,2432796563251660,2432796587555185,2432796587574026
9,transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned,0,0,28,1609993,1609993,524288000,1024,16896,0,24,0,32,64,0x0,22788387,22788387,491520000,0,16384000,442368000,32768000,8192000,0,29265254,1651648,1649664,3294080,3286976,3283136,3280192,3274112,3267712,3265984,3260032,3254464,0,0,0,0,0,67858458,67663044,135655090,135544865,135571083,135553293,135564599,135548635,135597071,135564551,135546172,0,0,0,0,0,25349,22723,18804,20525,19466,23133,32571,26879,22245,23178,19859,28312,22483,22702,22538,16891,20947,22567,15754,21985,36075,21429,33249,18370,21410,23367,20851,18964,22313,21180,24112,20812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277065,508951,271607,546024,276214,526657,272474,560833,276902,522329,278919,557745,278691,510718,277203,544331,295889,509026,276953,553135,273200,522321,416877,561490,271854,525403,276707,562067,275121,511118,269830,547567,6144032,6144028,6144040,6144028,6144028,6144028,6144039,6144028,6144028,6144028,6144030,6144041,6144028,6144028,6144040,6144032,6144416,6144028,6144040,6144028,6144028,6144028,6144031,6144032,6144028,6144028,6144038,6144028,6144032,6144028,6144040,6144028,2254064,2325721,4670729,4725053,4727355,4750212,4790865,4850201,4917630,4929695,4963241,0,0,0,0,0,2432796064570008,2432796588450866,2432796603631669,2432796603650073
