"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_real_data_kernel<input_val_1D<unsigned long> const, double>(input_val_1D<unsigned long> const, input_val_1D<unsigned long> const, unsigned long, unsigned long, input_val_1D<unsigned long> const, double*, input_val_1D<unsigned long> const, unsigned long, input_val_1D<unsigned long> const, unsigned long)","11","1160796160","105526923","77.977"
"fft_rtc_fwd_len_256_factors_8_4_8_wgs_256_tpt_32_dp_op_CI_CI_sbcc_twdbase8_3step_dirReg","11","158463170","14405742","10.645"
"fft_rtc_fwd_len_512_factors_8_8_8_wgs_512_tpt_128_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","11","95289874","8662715","6.401"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","11","73967628","6724329","4.969"
"twiddle_gen_radices_dp","2","86558","43279","0.006"
"twiddle_gen_N_dp","1","20320","20320","0.001"
"twiddle_gen_large_dp","1","8000","8000","0.001"
"Total","48","1488631710","31013160","100.0"
