"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_interleaved_data_kernel<input_val_1D<unsigned long>, double>(input_val_1D<unsigned long>, input_val_1D<unsigned long>, unsigned long, unsigned long, input_val_1D<unsigned long>, rocfft_complex<double>*, input_val_1D<unsigned long>, unsigned long, input_val_1D<unsigned long>, unsigned long)","11","3167077453","287916132","71.724"
"transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned","22","460385643","20926620","10.426"
"fft_rtc_fwd_len_1024_factors_8_8_4_4_wgs_128_tpt_128_halfLds_dp_op_CI_CI_unitstride_sbrr_dirReg","11","284695902","25881445","6.447"
"transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned","11","257089012","23371728","5.822"
"fft_rtc_fwd_len_512_factors_8_8_8_wgs_64_tpt_64_halfLds_dp_ip_CI_unitstride_sbrr_dirReg","11","246322693","22392972","5.578"
"twiddle_gen_radices_dp","2","70878","35439","0.002"
"twiddle_gen_large_dp","1","6720","6720","0.0"
"Total","69","4415648301","63994902","100.0"
