"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_real_data_kernel<input_val_1D<unsigned long> const, double>(input_val_1D<unsigned long> const, input_val_1D<unsigned long> const, unsigned long, unsigned long, input_val_1D<unsigned long> const, double*, input_val_1D<unsigned long> const, unsigned long, input_val_1D<unsigned long> const, unsigned long)","11","291211341","26473758","83.268"
"fft_rtc_fwd_len_128_factors_8_4_4_wgs_256_tpt_32_dim_2_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","11","25389820","2308165","7.26"
"fft_rtc_fwd_len_256_factors_8_4_4_2_wgs_256_tpt_64_dim_2_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","11","18054634","1641330","5.163"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","11","14997261","1363387","4.288"
"twiddle_gen_radices_dp","2","52158","26079","0.015"
"twiddle_gen_N_dp","1","12640","12640","0.004"
"twiddle_gen_large_dp","1","8160","8160","0.002"
"Total","48","349726014","7285958","100.0"
