"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_real_data_kernel<input_val_1D<unsigned long> const, double>(input_val_1D<unsigned long> const, input_val_1D<unsigned long> const, unsigned long, unsigned long, input_val_1D<unsigned long> const, double*, input_val_1D<unsigned long> const, unsigned long, input_val_1D<unsigned long> const, unsigned long)","11","2321541552","211049232","76.147"
"fft_rtc_fwd_len_4096_factors_16_16_16_wgs_256_tpt_256_halfLds_dim_1_dp_op_CI_CI_unitstride_sbrr_dirReg","11","245317677","22301607","8.046"
"fft_rtc_fwd_len_64_factors_8_8_wgs_256_tpt_8_dp_op_CI_CI_sbcc_twdbase8_3step_dirReg_intrinsicReadWrite","11","199328592","18120781","6.538"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","11","155069628","14097238","5.086"
"transpose_rtc_tile32x32_dim2_dp_CI_CI_aligned","11","127353452","11577586","4.177"
"twiddle_gen_radices_dp","2","99517","49758","0.003"
"twiddle_gen_N_dp","1","31999","31999","0.001"
"twiddle_gen_large_dp","1","8160","8160","0.0"
"Total","59","3048750577","51673738","100.0"
