Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_VALU,SQ_INSTS_FLAT_LDS_ONLY,SQ_INSTS_LDS,SQ_INSTS_VALU,SQ_INSTS_VMEM_RD,SQ_INSTS_VMEM_WR,SQ_LDS_BANK_CONFLICT,SQ_WAIT_INST_LDS,TA_FLAT_READ_WAVEFRONTS[0],TA_FLAT_READ_WAVEFRONTS[1],TA_FLAT_READ_WAVEFRONTS[2],TA_FLAT_READ_WAVEFRONTS[3],TA_FLAT_READ_WAVEFRONTS[4],TA_FLAT_READ_WAVEFRONTS[5],TA_FLAT_READ_WAVEFRONTS[6],TA_FLAT_READ_WAVEFRONTS[7],TA_FLAT_READ_WAVEFRONTS[8],TA_FLAT_READ_WAVEFRONTS[9],TA_FLAT_READ_WAVEFRONTS[10],TA_FLAT_READ_WAVEFRONTS[11],TA_FLAT_READ_WAVEFRONTS[12],TA_FLAT_READ_WAVEFRONTS[13],TA_FLAT_READ_WAVEFRONTS[14],TA_FLAT_READ_WAVEFRONTS[15],TA_TA_BUSY[0],TA_TA_BUSY[1],TA_TA_BUSY[2],TA_TA_BUSY[3],TA_TA_BUSY[4],TA_TA_BUSY[5],TA_TA_BUSY[6],TA_TA_BUSY[7],TA_TA_BUSY[8],TA_TA_BUSY[9],TA_TA_BUSY[10],TA_TA_BUSY[11],TA_TA_BUSY[12],TA_TA_BUSY[13],TA_TA_BUSY[14],TA_TA_BUSY[15],TCC_EA_WRREQ_STALL[0],TCC_EA_WRREQ_STALL[1],TCC_EA_WRREQ_STALL[2],TCC_EA_WRREQ_STALL[3],TCC_EA_WRREQ_STALL[4],TCC_EA_WRREQ_STALL[5],TCC_EA_WRREQ_STALL[6],TCC_EA_WRREQ_STALL[7],TCC_EA_WRREQ_STALL[8],TCC_EA_WRREQ_STALL[9],TCC_EA_WRREQ_STALL[10],TCC_EA_WRREQ_STALL[11],TCC_EA_WRREQ_STALL[12],TCC_EA_WRREQ_STALL[13],TCC_EA_WRREQ_STALL[14],TCC_EA_WRREQ_STALL[15],TCC_EA_WRREQ_STALL[16],TCC_EA_WRREQ_STALL[17],TCC_EA_WRREQ_STALL[18],TCC_EA_WRREQ_STALL[19],TCC_EA_WRREQ_STALL[20],TCC_EA_WRREQ_STALL[21],TCC_EA_WRREQ_STALL[22],TCC_EA_WRREQ_STALL[23],TCC_EA_WRREQ_STALL[24],TCC_EA_WRREQ_STALL[25],TCC_EA_WRREQ_STALL[26],TCC_EA_WRREQ_STALL[27],TCC_EA_WRREQ_STALL[28],TCC_EA_WRREQ_STALL[29],TCC_EA_WRREQ_STALL[30],TCC_EA_WRREQ_STALL[31],TCC_EA1_WRREQ_STALL[0],TCC_EA1_WRREQ_STALL[1],TCC_EA1_WRREQ_STALL[2],TCC_EA1_WRREQ_STALL[3],TCC_EA1_WRREQ_STALL[4],TCC_EA1_WRREQ_STALL[5],TCC_EA1_WRREQ_STALL[6],TCC_EA1_WRREQ_STALL[7],TCC_EA1_WRREQ_STALL[8],TCC_EA1_WRREQ_STALL[9],TCC_EA1_WRREQ_STALL[10],TCC_EA1_WRREQ_STALL[11],TCC_EA1_WRREQ_STALL[12],TCC_EA1_WRREQ_STALL[13],TCC_EA1_WRREQ_STALL[14],TCC_EA1_WRREQ_STALL[15],TCC_EA1_WRREQ_STALL[16],TCC_EA1_WRREQ_STALL[17],TCC_EA1_WRREQ_STALL[18],TCC_EA1_WRREQ_STALL[19],TCC_EA1_WRREQ_STALL[20],TCC_EA1_WRREQ_STALL[21],TCC_EA1_WRREQ_STALL[22],TCC_EA1_WRREQ_STALL[23],TCC_EA1_WRREQ_STALL[24],TCC_EA1_WRREQ_STALL[25],TCC_EA1_WRREQ_STALL[26],TCC_EA1_WRREQ_STALL[27],TCC_EA1_WRREQ_STALL[28],TCC_EA1_WRREQ_STALL[29],TCC_EA1_WRREQ_STALL[30],TCC_EA1_WRREQ_STALL[31],TCC_HIT[0],TCC_HIT[1],TCC_HIT[2],TCC_HIT[3],TCC_HIT[4],TCC_HIT[5],TCC_HIT[6],TCC_HIT[7],TCC_HIT[8],TCC_HIT[9],TCC_HIT[10],TCC_HIT[11],TCC_HIT[12],TCC_HIT[13],TCC_HIT[14],TCC_HIT[15],TCC_HIT[16],TCC_HIT[17],TCC_HIT[18],TCC_HIT[19],TCC_HIT[20],TCC_HIT[21],TCC_HIT[22],TCC_HIT[23],TCC_HIT[24],TCC_HIT[25],TCC_HIT[26],TCC_HIT[27],TCC_HIT[28],TCC_HIT[29],TCC_HIT[30],TCC_HIT[31],TCC_MISS[0],TCC_MISS[1],TCC_MISS[2],TCC_MISS[3],TCC_MISS[4],TCC_MISS[5],TCC_MISS[6],TCC_MISS[7],TCC_MISS[8],TCC_MISS[9],TCC_MISS[10],TCC_MISS[11],TCC_MISS[12],TCC_MISS[13],TCC_MISS[14],TCC_MISS[15],TCC_MISS[16],TCC_MISS[17],TCC_MISS[18],TCC_MISS[19],TCC_MISS[20],TCC_MISS[21],TCC_MISS[22],TCC_MISS[23],TCC_MISS[24],TCC_MISS[25],TCC_MISS[26],TCC_MISS[27],TCC_MISS[28],TCC_MISS[29],TCC_MISS[30],TCC_MISS[31],TCP_TCP_TA_DATA_STALL_CYCLES[0],TCP_TCP_TA_DATA_STALL_CYCLES[1],TCP_TCP_TA_DATA_STALL_CYCLES[2],TCP_TCP_TA_DATA_STALL_CYCLES[3],TCP_TCP_TA_DATA_STALL_CYCLES[4],TCP_TCP_TA_DATA_STALL_CYCLES[5],TCP_TCP_TA_DATA_STALL_CYCLES[6],TCP_TCP_TA_DATA_STALL_CYCLES[7],TCP_TCP_TA_DATA_STALL_CYCLES[8],TCP_TCP_TA_DATA_STALL_CYCLES[9],TCP_TCP_TA_DATA_STALL_CYCLES[10],TCP_TCP_TA_DATA_STALL_CYCLES[11],TCP_TCP_TA_DATA_STALL_CYCLES[12],TCP_TCP_TA_DATA_STALL_CYCLES[13],TCP_TCP_TA_DATA_STALL_CYCLES[14],TCP_TCP_TA_DATA_STALL_CYCLES[15],DispatchNs,BeginNs,EndNs,CompleteNs
0,twiddle_gen_radices_dp,0,1,0,4084692,4084692,2048,1024,0,0,32,0,48,64,0x0,41996,41996,23744,0,0,23552,96,224,0,0,0,0,48,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,5279,0,0,0,0,0,0,5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,12,13,12,12,12,16,12,12,12,15,12,18,17,16,12,12,15,12,12,12,15,14,12,12,12,16,12,12,12,6,4,4,5,5,4,4,4,8,5,4,4,7,4,8,9,8,4,4,7,4,4,4,7,6,4,4,4,9,4,4,4,0,0,1178,0,0,0,0,0,0,1119,0,0,0,0,0,0,2343226222474011,2343226227076591,2343226227094191,2343226227121970
1,twiddle_gen_large_dp,0,1,2,4084692,4084692,8192,1024,0,0,32,0,32,64,0x0,21702,21702,2096,0,0,2096,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,708,0,681,702,738,1464,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,28,0,0,0,28,0,7,23,28,0,0,0,0,0,0,0,21,0,0,0,0,0,0,28,11,4,8,5,8,4,8,4,12,5,8,4,12,4,9,5,12,4,8,4,8,4,8,4,11,4,8,4,9,4,8,8,568,0,0,635,0,608,629,665,1318,0,678,0,0,0,0,0,2343226345535419,2343226346715935,2343226346720735,2343226346942865
2,twiddle_gen_radices_dp,0,1,4,4084692,4084692,8192,1024,0,0,32,0,48,64,0x0,30418,30418,48352,0,0,47584,384,400,0,0,0,48,48,0,48,0,48,48,48,96,0,0,0,0,0,0,0,2809,2853,0,2868,0,2880,2890,2906,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,18,18,26,19,18,22,42,18,19,20,40,19,56,55,46,18,18,40,19,18,19,43,33,19,18,21,46,20,19,19,12,8,8,9,9,8,8,8,10,9,8,8,11,8,12,13,12,8,8,11,8,8,8,11,10,8,8,8,13,8,8,8,0,686,764,0,699,0,725,740,717,1635,0,0,0,0,0,0,2343226350612640,2343226351481215,2343226351492415,2343226351677995
3,_ZL39generate_random_interleaved_data_kernelI12input_val_1DImEdEvT_S2_mmS2_P14rocfft_complexIT0_ES2_mS2_m,0,0,27,4084692,4084692,524288000,8,0,0,16,0,32,64,0x0,328217384,328217384,10420224000,0,0,10223616000,0,65536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227128114,227044193,454042242,454296245,454046229,454090526,454416277,454094274,454476144,453962221,454366441,0,0,0,0,0,40492,39808,40737,40380,39864,39945,40218,40369,40329,40228,40457,40540,40049,40311,40496,40172,40663,40072,40172,40310,40215,40337,40883,40322,39845,39955,40220,39919,40808,40466,39778,40073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3061,4574,4186,4271,3093,3019,2988,4211,3332,3285,3276,4848,3583,5004,8048,10940,2890,4529,2927,4371,2729,2889,2900,4063,3305,4381,3238,4578,3336,7176,73748,4928,4096012,4096012,4096055,4096013,4096012,4096008,4096008,4096012,4096010,4096015,4096008,4096022,4096009,4096012,4096052,4096143,4096009,4096012,4096008,4096014,4096009,4096009,4096008,4096012,4096012,4096012,4096008,4096012,4096014,4096056,4096056,4096012,40586393,40496852,80957264,81257641,80991157,81034806,81385890,81066441,81475853,80926808,81369785,0,0,0,0,0,2343226398860303,2343226399805750,2343226618601229,2343226618637828
4,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,28,4084692,4084692,524288000,1024,16896,0,12,0,32,64,0x0,21981736,21981736,319488000,0,16384000,270336000,8192000,8192000,0,30802212,411232,411184,821648,821104,820096,819536,819168,818064,817520,816992,815456,0,0,0,0,0,23349299,23256310,46791655,46749448,46903017,46858238,46917049,46952370,46906238,46955270,47057520,0,0,0,0,0,1088140,896946,2150914,1108078,976635,1026461,1114972,1023002,1037496,1246149,966879,973378,1084576,891867,979507,980894,1128593,1016194,992108,913409,1032088,1019581,1083714,1077880,953723,1089007,1025307,1064235,989388,1015883,987365,1022126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978,2264,53951,2147,3004,3285,2342,2415,3271,3823,2891,2465,3717,1747,2011,2207,2605,1645,2351,2351,2673,3214,2750,2239,2845,2085,2444,2144,3224,2458,16933,2161,6144031,6144027,6144386,6144025,6144035,6144033,6144023,6144024,6144036,6144033,6144033,6144023,6144033,6144022,6144022,6144022,6144031,6144023,6144024,6144026,6144032,6144035,6144031,6144023,6144034,6144023,6144023,6144023,6144036,6144027,6144079,6144021,6290299,6205360,12699615,12719090,12955573,12876239,13060367,13076988,13081884,13171925,13294019,0,0,0,0,0,2343226399822507,2343226619500427,2343226634142505,2343226634164284
5,fft_rtc_fwd_len_512_factors_8_8_8_wgs_64_tpt_64_halfLds_dp_ip_CI_unitstride_sbrr_dirReg,0,0,29,4084692,4084692,65536000,64,4096,0,64,0,32,64,0x0,19561407,19561407,324608000,0,49152000,324608000,22528000,8192000,262144000,59035131,1127720,1127280,2254032,2254582,2254846,2252030,2252954,2253262,2250974,2250358,2249962,0,0,0,0,0,70689044,67620655,138980091,139115321,139422547,139835949,140118874,139837202,140254995,140728167,140921576,0,0,0,0,0,7559996,6878414,6337978,6820309,6122394,6326532,6578679,6828373,6679374,6446993,6517077,6142747,6484213,6442443,6767576,6823340,6535800,6709957,6153797,6584823,6409666,6115391,6733848,6609366,6750640,6525850,6531276,6948799,6317272,6496084,6291956,6263233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756823,1033360,1157270,966990,1121695,1137802,1106436,1138721,1012213,1130261,1123876,1127399,1151725,1154224,1013051,779670,1125180,1099842,1130203,756959,1134625,1154579,1138907,1014973,1034373,1013296,1032983,1120854,1103065,1124485,1101207,767826,5543852,5542973,5539775,5545798,5544675,5542035,5540126,5540965,5542761,5540531,5542567,5542075,5545288,5543789,5542100,5542080,5544828,5545232,5540429,5542981,5544669,5543361,5542073,5540966,5543186,5542593,5544739,5545720,5543300,5542184,5545200,5545175,12310750,10595518,23314510,23538672,23613265,23864711,23978560,23828068,24186990,24417998,24558760,0,0,0,0,0,2343226401075113,2343226635038824,2343226648065062,2343226648085072
6,transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned,0,0,30,4084692,4084692,524288000,1024,16896,0,24,0,32,64,0x0,22792167,22792167,491520000,0,16384000,442368000,32768000,8192000,0,29268297,1650688,1649984,3293504,3288512,3284928,3276992,3275008,3270464,3263296,3259264,3255360,0,0,0,0,0,67844229,67754631,135616563,135521736,135616818,135591046,135612037,135708786,135575634,135578128,135715594,0,0,0,0,0,17426,18937,25079,22886,24591,17375,23036,26932,20328,19278,20502,21314,26425,21914,26987,19281,19805,22285,17896,23055,28932,27137,28413,22973,24002,24712,21847,24868,21276,21526,18192,18599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280563,561117,278133,522744,275757,553931,280929,509174,274074,547448,278338,512163,276702,562284,271531,526219,279038,561246,273057,527687,416787,545602,274663,509253,278941,545050,280686,512198,280905,557512,295646,523315,6144028,6144040,6144029,6144044,6144028,6144033,6144028,6144043,6144028,6144028,6144028,6144040,6144023,6144039,6144028,6144040,6144030,6144039,6144028,6144040,6144029,6144028,6144028,6144039,6144028,6144040,6144028,6144040,6144029,6144040,6144416,6144044,2267204,2324232,4703373,4710099,4782871,4820179,4827741,4843251,4900927,5003843,4959154,0,0,0,0,0,2343226402294368,2343226648962502,2343226664145219,2343226664166050
7,fft_rtc_fwd_len_1024_factors_8_8_4_4_wgs_128_tpt_128_halfLds_dp_op_CI_CI_unitstride_sbrr_dirReg,0,0,31,4084692,4084692,65536000,128,8192,0,64,0,32,64,0x0,19144618,19144618,397312000,0,73728000,397312000,24576000,8192000,262144000,194639973,1237152,1235520,2468208,2464992,2459184,2458944,2454048,2454000,2451456,2446992,2445504,0,0,0,0,0,66334814,66407325,132785104,132761043,132903680,132801404,132851946,132846837,133014777,132903716,133058022,0,0,0,0,0,5751805,5482803,5428112,5184382,5010426,5913844,5296090,5380112,6446655,5344644,5562586,5710953,5458963,5503968,5383705,5380875,5116312,5304334,5592767,5656474,5292974,5334083,5337633,5601662,5694292,5353170,5228131,5841450,5824331,5586200,5193853,5742525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344420,2147125,2339224,2141584,2339900,2147132,2339896,1924963,1752192,2147179,2339900,2032077,2344420,2147132,2339081,2141584,2344416,2147132,2339036,2141584,2342160,2147179,2340041,1937523,2339900,2147132,2339899,1929774,2344513,2243178,2339656,2141584,6144008,6144019,6144013,6144013,6144008,6144012,6144012,6144014,6144006,6144013,6144008,6144012,6144008,6144012,6144011,6144012,6144012,6144012,6144008,6144012,6144008,6144013,6144011,6144011,6144008,6144013,6144009,6144016,6144010,6144012,6144012,6144012,15117578,15187722,30440964,30595645,30613819,30568264,30827251,30748905,30757414,30660080,30868440,0,0,0,0,0,2343226403428762,2343226665041059,2343226677790816,2343226677806167
8,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,32,4084692,4084692,524288000,1024,16896,0,12,0,32,64,0x0,21971206,21971206,319488000,0,16384000,270336000,8192000,8192000,0,30714411,410816,410816,821152,820560,820176,819744,818944,818304,817824,817392,816272,0,0,0,0,0,20879744,20951735,41956910,41995672,41959727,42102912,42075745,42135341,42260710,42343504,42269956,0,0,0,0,0,661687,685782,622026,719036,613459,611341,601828,603901,662454,651666,590649,632325,659161,629577,628912,629783,563119,756599,711490,615643,533377,560814,666201,738830,709432,606548,660077,633680,543572,618704,594974,712730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,188,0,0,94,0,0,0,0,0,0,0,0,188,0,0,47,0,0,0,0,75,0,0,0,6144000,6144000,6144001,6144000,6144000,6144000,6144000,6144000,6144004,6144000,6144000,6144002,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144004,6144000,6144000,6144001,6144000,6144000,6144000,6144000,6144002,6144000,6144000,6144000,4123691,4212274,8525403,8588777,8554355,8751250,8806372,8878851,9078047,9150794,9168389,0,0,0,0,0,2343226404543687,2343226678685130,2343226693320804,2343226693352963
9,_ZL39generate_random_interleaved_data_kernelI12input_val_1DImEdEvT_S2_mmS2_P14rocfft_complexIT0_ES2_mS2_m,0,0,33,4084692,4084692,524288000,8,0,0,16,0,32,64,0x0,328215241,328215241,10420224000,0,0,10223616000,0,65536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226748865,226903378,453474452,453735263,453542546,453715286,453954086,453828406,453850505,453934879,453721796,0,0,0,0,0,1719,1753,1685,1659,1686,1681,1695,1821,1683,1692,1817,1809,1862,1746,1750,1721,1771,1629,1790,1706,1801,1651,1751,1739,1726,1853,1769,1731,1648,1654,1706,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327,3369,3273,4931,3406,3258,3243,4684,3545,3487,3504,5354,3516,5073,3626,5447,3201,5048,3256,4891,3222,3265,3238,4667,3621,3484,3520,5159,3727,3633,69251,5268,4096012,4096008,4096008,4096012,4096012,4096008,4096008,4096012,4096010,4096008,4096008,4096016,4096008,4096012,4096008,4096012,4096009,4096014,4096008,4096014,4096008,4096008,4096008,4096012,4096012,4096008,4096008,4096012,4096012,4096008,4096011,4096012,40180265,40361824,80391849,80630066,80447475,80639606,80916443,80801563,80822565,80892532,80683118,0,0,0,0,0,2343226405690642,2343226694218354,2343226913013829,2343226913047578
