"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void generate_random_interleaved_data_kernel<input_val_1D<unsigned long>, double>(input_val_1D<unsigned long>, input_val_1D<unsigned long>, unsigned long, unsigned long, input_val_1D<unsigned long>, rocfft_complex<double>*, input_val_1D<unsigned long>, unsigned long, input_val_1D<unsigned long>, unsigned long)","11","791880870","71989170","73.585"
"fft_rtc_back_len_256_factors_4_4_4_4_wgs_256_tpt_64_dim_2_dp_op_CI_CI_sbcc_twdbase6_3step_dirReg","11","120162596","10923872","11.166"
"fft_rtc_back_len_512_factors_8_8_4_2_wgs_256_tpt_64_dim_2_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","11","90769493","8251772","8.435"
"c2r_even_pre_Ndiv4_dim1_dp_CI_CI","11","73184275","6653115","6.801"
"twiddle_gen_radices_dp","2","52480","26240","0.005"
"void impose_hermitian_symmetry_interleaved_1D_kernel<rocfft_complex<double> >(rocfft_complex<double>*, unsigned long, unsigned long, unsigned long, unsigned long, bool)","11","58558","5323","0.005"
"twiddle_gen_N_dp","1","23359","23359","0.002"
"twiddle_gen_large_dp","1","7680","7680","0.001"
"Total","59","1076139311","18239649","100.0"
