Mode,Stage,Length,Factors,WGS,TPT,GPU_Time_ms
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,16,2.855899
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,32,2.765959
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,64,2.681566
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,128,2.684918
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,256,3.223205
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",512,32,2.76048
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",512,64,2.817819
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",512,128,2.762037
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",512,256,3.097019
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",1024,64,2.815608
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",1024,128,2.890747
z2d,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",1024,256,3.316958
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",64,16,2.571549
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",64,32,2.654533
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",64,64,2.987518
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,16,2.626368
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,32,2.560247
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,64,2.669639
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,128,3.036932
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,16,2.624642
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,32,2.59612
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,64,2.559998
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,128,2.686037
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,256,3.312206
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,32,2.594735
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,64,2.574983
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,128,2.668306
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,256,3.116759
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",1024,64,2.574397
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",1024,128,2.738739
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",1024,256,3.172723
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",64,16,2.638891
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",64,32,2.656946
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",64,64,3.458488
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,16,2.725614
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,32,2.569762
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,64,2.65987
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,128,2.962281
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,16,2.723332
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,32,2.660974
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,64,2.664811
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,128,2.742429
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,256,3.284807
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,32,2.661566
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,64,2.706066
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,128,2.882931
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,256,3.324597
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",1024,64,2.700505
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",1024,128,5.938878
z2d,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",1024,256,8.768704
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",64,16,2.534256
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",64,32,2.740555
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",64,64,3.154487
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",128,16,2.606676
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",128,32,2.654344
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",128,64,2.81024
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",128,128,3.156264
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",256,16,2.607346
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",256,32,2.800744
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",256,64,2.800838
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",256,128,2.885471
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",256,256,3.525803
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",512,32,2.795784
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",512,64,2.910659
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",512,128,3.05251
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",512,256,3.612928
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",1024,64,2.914897
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",1024,128,7.777958
z2d,N=65536_Stage1_256_sbrc,256,"[16, 16]",1024,256,14.541377
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",64,16,2.700889
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",64,32,2.645631
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",64,64,3.263332
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,16,2.759575
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,32,2.649656
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,64,2.659902
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,128,3.02367
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,16,2.763388
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,32,2.733528
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,64,2.612869
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,128,2.66132
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,256,3.228155
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,32,2.732612
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,64,2.716074
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,128,2.719783
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,256,3.081356
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",1024,64,2.712117
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",1024,128,2.827506
z2d,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",1024,256,3.340512
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",64,16,2.60912
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",64,32,2.681815
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",64,64,3.181078
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,16,2.713757
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,32,2.587288
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,64,2.741757
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,128,3.113103
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,16,2.708753
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,32,2.640464
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,64,2.638287
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,128,2.73606
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,256,3.567241
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,32,2.642704
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,64,2.902764
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,128,2.754241
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,256,3.264657
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",1024,64,2.909007
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",1024,128,2.875683
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",1024,256,3.890054
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,16,2.802865
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,32,2.67878
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,64,2.957764
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,16,2.881306
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,32,2.72523
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,64,2.707268
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,3.019651
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,2.879718
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,2.744293
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,2.654298
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,2.693763
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,3.319192
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,32,2.746807
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,64,2.731051
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,128,2.648579
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,256,3.106998
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,64,2.73091
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,128,2.810708
z2d,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,256,3.205916
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",64,16,2.746817
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",64,32,2.649675
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",64,64,2.986731
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",128,16,2.850836
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",128,32,2.740831
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",128,64,2.647374
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",128,128,3.003508
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,16,2.84931
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,32,2.725426
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,64,2.654425
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,128,2.626282
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,256,3.242222
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,32,2.723825
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,64,2.750257
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,128,2.66996
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,256,3.086067
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,64,2.74801
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,128,2.801073
z2d,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,256,3.142277
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",64,16,2.688392
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",64,32,2.64215
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",64,64,2.971116
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,16,2.763506
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,32,2.651607
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,64,2.668395
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,128,3.073864
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,16,2.757834
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,32,2.705369
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,64,2.607503
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,128,2.686592
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,256,3.281193
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,32,2.701305
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,64,2.681944
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,128,2.612279
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,256,3.094139
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",1024,64,2.684157
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",1024,128,2.838207
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",1024,256,3.184555
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",64,16,2.554908
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",64,32,2.679491
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",64,64,3.085124
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",128,16,2.642621
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",128,32,2.541144
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",128,64,2.715479
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",128,128,3.123625
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",256,16,2.643519
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",256,32,2.593485
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",256,64,2.610996
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",256,128,2.763054
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",256,256,3.507695
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",512,32,2.596932
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",512,64,2.73671
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",512,128,2.758264
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",512,256,3.225136
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",1024,64,2.736346
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",1024,128,3.010836
z2d,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",1024,256,3.764296
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",64,16,2.622006
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",64,32,2.648088
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",64,64,3.003581
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,16,2.691677
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,32,2.592742
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,64,2.666909
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,128,3.043473
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,16,2.693101
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,32,2.642613
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,64,2.568359
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,128,2.684974
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,256,3.323782
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",512,32,2.645208
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",512,64,2.647737
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",512,128,2.636683
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",512,256,3.150488
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",1024,64,2.64861
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",1024,128,2.731085
z2d,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",1024,256,3.19804
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",64,16,2.713847
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",64,32,2.655246
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",64,64,3.356593
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,16,2.785963
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,32,2.629121
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,64,2.69537
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,128,3.043722
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,16,2.781836
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,32,2.710166
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,64,2.729817
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,128,2.808164
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,256,3.334183
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,32,2.707172
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,64,2.817923
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,128,2.916803
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,256,3.347405
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",1024,64,2.811886
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",1024,128,4.414429
z2d,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",1024,256,5.764136
z2d,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",64,16,2.837966
z2d,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",64,32,2.84889
z2d,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",64,64,3.503305
z2d,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",128,16,2.699212
z2d,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",128,32,2.711753
