"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"fft_rtc_back_len_128_factors_16_8_wgs_256_tpt_16_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","10001","152781586","15276","48.272"
"fft_rtc_back_len_256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","10001","114040122","11402","36.031"
"c2r_even_pre_Ndiv4_dim1_dp_CI_CI","10001","49606991","4960","15.674"
"twiddle_gen_radices_dp","2","48799","24399","0.015"
"twiddle_gen_N_dp","1","17919","17919","0.006"
"twiddle_gen_large_dp","1","6880","6880","0.002"
"Total","30007","316502297","10547","100.0"
