Stage,Length,Factors,WGS,TPT,Total_Time_ms
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,708.9347121818182
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 4]",128,128,708.9946313636364
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",128,128,709.1195049090909
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 4]",256,128,709.1329651818182
256K_d2z_z2d_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,256,709.4428751818182
256K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",64,64,710.0615133636363
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",128,128,710.4980241818182
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",64,64,710.5316641818182
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,711.8412877272726
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",512,32,711.8551203636364
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",128,128,711.9369994545455
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,128,712.0701804545454
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 4]",64,64,712.4015855454545
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",64,64,712.6967918181817
256K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",128,128,713.0696630909091
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",256,256,713.6803833636363
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",128,64,714.0422931818182
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",256,32,714.1206045454546
256K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",256,256,714.1743952727272
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",64,64,714.2296960909091
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",256,256,714.4466297272727
256K_d2z_z2d_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,512,714.9248367272727
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",1024,128,715.2253919090908
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 2, 2]",128,128,715.3210880909091
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 2, 2]",256,256,715.3361555454546
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",256,128,715.3799137272727
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",64,32,715.5712413636363
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 4, 2]",64,64,716.0389751818182
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",128,64,716.121616
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",512,256,716.5825340909091
256K_d2z_z2d_512_sbrr,512,"[8, 8, 2, 2, 2]",256,256,717.0210406363636
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",64,32,717.0363479090909
256K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",128,128,717.2305892727272
256K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",128,64,717.4189098181818
256K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",256,128,717.5857586363636
256K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",64,64,717.7766816363636
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",64,64,718.2371546363637
256K_d2z_z2d_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,128,718.6763521818182
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 4, 2]",256,256,718.9300893636364
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",128,64,719.1184923636364
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",256,128,719.2765939090909
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",256,64,719.5936963636364
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,64,719.8338927272728
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",128,64,720.0892114545454
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",128,64,720.7168963636364
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,128,720.8452110000001
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",512,512,722.1840118181818
256K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",256,128,722.1923838181817
256K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",128,128,722.9377264545454
256K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",128,128,723.2678350909091
256K_d2z_z2d_512_sbrr,512,"[8, 8, 2, 2, 2]",64,64,723.3468342727273
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",256,128,723.3704555454545
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",128,64,723.5194022727273
256K_d2z_z2d_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,128,723.5863916363637
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",64,64,723.9721427272727
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,64,724.0844440909091
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",512,256,724.5223132727273
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 4, 2]",128,64,724.6570121818181
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 2, 2]",64,64,725.1964323636364
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",512,64,725.5617221818181
256K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",64,32,726.5924028181819
256K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",64,64,726.9689679999999
256K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",64,64,727.7858521818182
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,64,727.7873823636364
256K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",256,256,727.8288512727272
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",64,32,727.8839761818181
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",128,64,728.1925796363637
256K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",64,32,728.4416470909091
256K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",512,256,729.0999969090908
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 2, 2]",128,64,729.2756573636364
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",64,32,729.4539797272728
256K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",64,32,729.465888
256K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",256,128,729.731051090909
256K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",64,32,729.9829767272727
256K_d2z_z2d_512_sbrr,512,"[16, 4, 4, 2]",256,128,730.018639909091
256K_d2z_z2d_512_sbrr,512,"[8, 8, 2, 2, 2]",128,128,730.1407245454545
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",256,128,730.1947594545454
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,730.2437676363636
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",64,32,730.283272
256K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",64,64,730.5895605454546
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 4, 2]",512,256,731.1168333636363
256K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",128,64,731.3228625454544
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",128,32,731.3468326363636
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",128,128,731.4653995454546
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",128,128,731.5492365454545
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",64,32,731.5952746363637
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",64,64,731.7441529090909
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",256,256,731.8183935454545
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",128,64,732.8374080909091
256K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",64,64,733.0400995454545
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",64,64,733.1256597272727
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",64,32,733.1815109090909
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",512,64,733.4757915454545
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",256,32,733.897952
256K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",512,256,734.5823105454546
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 4]",256,256,734.6229181818182
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",256,64,735.2759920909091
256K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",64,64,735.457786090909
256K_d2z_z2d_512_sbrr,512,"[16, 8, 2, 2]",64,64,735.5180178181818
256K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",128,64,735.5376027272728
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,128,735.7804880909091
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",512,32,736.0458891818182
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,256,736.0865973636364
256K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",1024,128,736.1466025454545
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",64,32,736.5525147272726
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",256,256,737.1163012727272
256K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",512,128,737.1546942727273
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,128,737.2864362727273
256K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",64,32,737.684399090909
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",1024,64,738.1914690000001
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",64,32,738.4027419090909
256K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",64,64,738.601380909091
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",256,32,738.858483
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,128,738.8869966363636
256K_d2z_z2d_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,64,739.0080012727273
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",512,32,739.0469716363637
256K_d2z_z2d_512_sbrr,512,"[16, 4, 4, 2]",128,128,739.7410721818183
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",1024,64,739.775488
256K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",512,64,739.7879479090909
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",512,128,740.0404888181818
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",256,64,740.1001341818182
256K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",128,64,740.1179454545454
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",256,32,740.1458784545455
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",512,32,740.1793985454545
256K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",128,64,740.3108810909091
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",256,64,741.4935665454545
256K_d2z_z2d_512_sbrr,512,"[16, 4, 4, 2]",64,64,741.6237825454546
256K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",128,128,741.6731045454546
256K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",128,32,741.823336
256K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",64,64,741.9164864545454
256K_d2z_z2d_512_sbrr,512,"[16, 4, 4, 2]",128,64,741.9298470909091
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",512,64,742.0306019090909
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",128,32,742.2835264545454
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,128,742.3179678181818
256K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",128,64,742.7455076363636
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",128,128,742.7519223636364
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",256,64,743.3436335454545
256K_d2z_z2d_512_sbrr,512,"[16, 8, 2, 2]",128,64,743.7400206363636
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",512,64,743.81432
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",512,64,743.8566694545455
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 2, 2]",512,256,744.2026256363636
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,256,744.3961938181818
256K_d2z_z2d_256_sbrr,256,"[16, 16]",64,32,744.4892681818183
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,128,744.5015242727272
256K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",128,32,744.8099812727273
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",256,64,745.2335151818181
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",128,32,745.2965262727273
256K_d2z_z2d_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,64,745.4382167272727
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",256,256,745.8658765454545
256K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",128,128,746.1618676363637
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",256,32,746.2371754545454
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,256,746.3078933636364
256K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",64,32,746.4645429090908
256K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",256,128,746.4890714545454
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 4, 2]",1024,128,746.6795958181817
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",1024,64,747.2632196363636
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",256,256,747.6245645454545
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,64,747.8004676363637
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",1024,512,747.8971280909091
256K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",64,64,748.001743
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",256,128,748.0493467272727
256K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",128,64,748.1609916363636
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,128,748.2081393636363
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",512,32,748.2373990909091
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",1024,64,748.5897768181818
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,64,748.6653
256K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",64,32,748.8633575454546
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",256,64,749.1288238181819
256K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",512,512,749.2226313636363
256K_d2z_z2d_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,512,749.2629845454546
256K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",256,256,749.44911
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",512,64,749.5659009999999
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",512,128,749.6571353636364
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,32,749.7640684545454
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,64,749.9413727272727
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",512,32,750.1483213636363
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,64,750.2159091818182
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,64,750.273085090909
256K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",256,64,750.4124738181819
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 4]",512,256,750.473837
256K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",128,64,750.5716795454546
256K_d2z_z2d_256_sbrr,256,"[16, 16]",256,16,750.9519690909092
256K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",512,64,751.4525617272727
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,64,751.4576390909092
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,256,751.5468804545454
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,64,751.6282799090909
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",128,32,751.6317628181819
256K_d2z_z2d_256_sbrr,256,"[16, 16]",128,16,751.6982814545455
256K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",64,32,751.8434111818183
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,751.8722871818181
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 2, 2]",512,128,752.0484650909091
256K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",128,128,752.1036436363637
256K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",256,256,752.3483247272727
256K_d2z_z2d_512_sbrr,512,"[8, 8, 2, 2, 2]",512,256,752.4070172727273
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,256,752.4459635454546
256K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,128,752.4962777272727
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 4]",512,128,752.565839
256K_d2z_z2d_256_sbrr,256,"[16, 16]",64,16,752.7523846363637
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",512,512,753.0466417272728
256K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",256,32,753.6578609090909
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",256,64,753.7458022727274
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",128,128,753.8144000909091
256K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",64,64,753.9243097272728
256K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",256,128,754.0462456363637
256K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",256,128,754.0887936363636
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",256,32,754.6001348181818
256K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",1024,64,754.8378559090909
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,128,755.0602106363636
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 4]",1024,128,755.0736730000001
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,512,755.1349714545454
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,32,755.3722076363636
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",512,256,755.6212800909091
256K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",128,64,755.9557192727273
256K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",1024,128,756.0073212727273
256K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",128,32,756.12131
256K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",128,64,756.3654939090909
256K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 4]",64,32,756.6548597272727
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,32,756.7003961818182
256K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",128,32,756.726265090909
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,32,756.8183470909091
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,256,757.1842473636364
256K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",256,128,757.3949195454545
256K_d2z_z2d_512_sbrr,512,"[16, 8, 2, 2]",256,128,757.6239179090909
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,256,757.7593707272727
256K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",1024,128,757.7783289090909
256K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,64,758.2110140909091
256K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",128,32,758.6837792727273
256K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",512,128,758.9675982727273
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",1024,64,758.9986685454546
256K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",128,32,759.3081414545455
256K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",128,32,759.5605161818182
256K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",512,512,759.8373274545454
256K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",64,64,759.9213973636364
256K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",1024,128,759.9274212727273
256K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 4, 2]",512,512,760.020819909091
256K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",512,32,760.3298842727272
256K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",128,128,760.571987
