"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"fft_rtc_back_len_128_factors_16_8_wgs_256_tpt_16_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","10001","153530266","15351","48.289"
"fft_rtc_back_len_256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","10001","113489247","11347","35.695"
"c2r_even_pre_Ndiv4_dim1_dp_CI_CI","10001","50842672","5083","15.991"
"twiddle_gen_radices_dp","2","49119","24559","0.015"
"twiddle_gen_N_dp","1","23519","23519","0.007"
"twiddle_gen_large_dp","1","6400","6400","0.002"
"Total","30007","317941223","10595","100.0"
