Mode,Stage,Length,Factors,WGS,TPT,GPU_Time_ms
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",512,128,27.878761
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",512,256,28.761543
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",512,512,34.850546
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",1024,128,27.859097
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",1024,256,28.962145
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",1024,512,33.231401
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",64,16,30.198924
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",64,32,27.949894
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",64,64,35.141083
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,16,30.190468
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,32,28.497923
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,64,27.778118
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,128,31.507491
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,32,28.497443
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,64,28.358737
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,128,27.974796
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,256,30.483563
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,64,28.355529
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,128,27.923383
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,256,29.023415
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,512,35.023917
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",1024,128,27.936869
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",1024,256,56.324288
z2d,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",1024,512,82.520485
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",64,16,164.87277
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",64,32,28.766722
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",64,64,30.267747
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,16,164.863069
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,32,29.14233
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,64,28.713989
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,128,30.653502
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,32,29.156554
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,64,28.737025
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,128,28.205127
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,256,31.092012
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,64,28.734497
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,128,28.30155
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,256,28.59403
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,512,34.439392
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,128,28.306032
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,256,29.264099
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,512,33.072979
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",64,16,162.556425
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",64,32,29.377013
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",64,64,30.786092
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",128,16,162.573949
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",128,32,30.175815
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",128,64,29.044004
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",128,128,31.578401
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,32,30.169462
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,64,29.054905
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,128,28.362164
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,256,30.884944
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,64,29.070366
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,128,29.188386
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,256,29.044299
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,512,34.452262
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,128,29.190118
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,256,30.044754
z2d,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,512,34.428458
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",64,16,30.16001
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",64,32,27.9131
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",64,64,35.173578
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,16,30.152962
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,32,28.770033
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,64,27.936391
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,128,30.858996
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,32,28.760329
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,64,27.955809
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,128,28.177177
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,256,30.591078
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,64,27.945249
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,128,28.219811
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,256,30.406976
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,512,37.738305
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",1024,128,28.230805
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",1024,256,71.98837
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",1024,512,126.372347
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",64,16,31.803574
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",64,32,28.774027
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",64,64,30.677057
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",128,16,31.820897
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",128,32,29.433858
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",128,64,28.735969
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",128,128,31.490559
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,32,29.4209
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,64,28.713173
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,128,28.079772
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,256,31.342982
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,64,28.714095
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,128,28.760196
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,256,28.827618
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,512,34.211979
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",1024,128,28.778137
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",1024,256,32.422472
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",1024,512,34.74018
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",64,16,31.130816
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",64,32,28.437677
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",64,64,30.362758
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,16,31.129264
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,32,28.48162
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,64,28.517145
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,128,31.016771
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,32,28.471947
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,64,28.257446
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,128,28.14675
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,256,31.081669
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,64,28.255222
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,128,28.140404
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,256,28.614843
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,512,34.589337
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",1024,128,28.126429
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",1024,256,29.272067
z2d,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",1024,512,33.367506
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",64,16,31.011431
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",64,32,28.389777
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",64,64,30.600172
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,16,31.018902
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,32,28.945302
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,64,28.304056
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,128,31.251625
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,32,28.93571
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,64,28.087901
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,128,27.932917
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,256,30.750376
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,64,28.087979
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,128,28.369289
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,256,28.545396
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,512,33.933519
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",1024,128,28.358464
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",1024,256,29.252412
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",1024,512,34.513043
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,16,145.820988
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,32,29.149078
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,64,30.574892
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,16,145.818551
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,32,29.699612
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,64,29.242816
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,128,31.025006
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,32,29.701375
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,64,28.847428
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,128,28.405908
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,256,30.975357
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,64,28.842823
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,128,28.398681
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,256,28.550752
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,512,34.24089
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,128,28.397909
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,256,29.268802
z2d,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,512,33.146508
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",64,16,29.267331
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",64,32,27.768782
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",64,64,35.386678
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",128,16,29.264168
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",128,32,28.165663
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",128,64,27.962022
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",128,128,31.852175
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",256,32,28.179499
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",256,64,27.837161
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",256,128,27.94528
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",256,256,31.744477
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",512,64,27.831562
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",512,128,27.956365
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",512,256,29.595934
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",512,512,36.841312
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",1024,128,27.947341
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",1024,256,68.037998
z2d,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",1024,512,111.417523
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",64,16,29.190122
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",64,32,27.829623
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",64,64,31.308455
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",128,16,29.192313
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",128,32,27.984721
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",128,64,28.352373
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",128,128,31.247005
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",256,32,27.989193
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",256,64,27.71248
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",256,128,28.456127
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",256,256,31.998048
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",512,64,27.714544
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",512,128,28.942253
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",512,256,29.359791
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",512,512,36.018435
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",1024,128,28.939983
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",1024,256,30.496503
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",1024,512,36.750628
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",64,16,30.24039
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",64,32,28.031233
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",64,64,30.818415
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,16,30.241152
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,32,28.513752
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,64,28.185935
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,128,30.716216
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,32,28.505495
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,64,27.968792
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,128,27.82729
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,256,30.473451
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,64,27.967956
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,128,28.282701
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,256,28.624787
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,512,32.989603
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",1024,128,28.291837
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",1024,256,29.024388
z2d,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",1024,512,32.951106
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",64,16,30.86464
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",64,32,28.307805
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",64,64,30.896235
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,16,30.862633
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,32,28.958888
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,64,28.518015
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,128,31.600242
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,32,28.961434
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,64,28.604755
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,128,28.233996
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,256,32.444759
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,64,28.609495
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,128,29.826009
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,256,28.895547
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,512,36.295756
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",1024,128,29.826382
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",1024,256,30.726521
z2d,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",1024,512,38.009827
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",64,16,31.952783
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",64,32,28.804707
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",64,64,31.373907
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",128,16,31.96215
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",128,32,29.452091
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",128,64,28.603164
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",128,128,31.89427
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",256,32,29.450386
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",256,64,29.644107
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",256,128,28.546191
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",256,256,30.85747
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",512,64,29.661858
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",512,128,29.733389
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",512,256,29.659468
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",512,512,35.830641
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",1024,128,29.72714
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",1024,256,42.025483
z2d,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",1024,512,50.473736
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",64,16,29.151493
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",64,32,27.923836
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",64,64,32.603998
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",128,16,29.132469
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",128,32,28.307149
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",128,64,29.055717
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",128,128,32.265242
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",256,32,28.315431
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",256,64,30.315829
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",256,128,29.273414
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",256,256,31.900729
z2d,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",512,64,30.281767
