"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"fft_rtc_fwd_len128_factors_16_8_wgs_256_tpt_16_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","101","1718998","17019","48.686"
"fft_rtc_fwd_len256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","101","1214526","12025","34.398"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","101","529427","5241","14.995"
"twiddle_gen_radices_dp","2","51999","25999","1.473"
"twiddle_gen_N_dp","1","9600","9600","0.272"
"twiddle_gen_large_dp","1","6239","6239","0.177"
"Total","307","3530789","11500","100.0"
