Mode,Stage,Length,Factors,WGS,TPT,GPU_Time_ms
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",512,128,8.557345
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",128,32,8.564499
z2z,N=131072_Stage2_256_sbcc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,128,8.584766
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",512,128,8.590971
z2z,N=131072_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",512,128,8.597533
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 4]",512,64,8.628788
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 4]",1024,64,8.63243
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 2, 2]",512,128,8.651654
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",128,32,8.67253
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 4]",512,128,8.681383
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 8]",512,64,8.684414
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 8]",256,64,8.685927
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",1024,128,8.69029
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",512,64,8.697526
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",128,32,8.702597
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",512,64,8.703294
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",1024,64,8.704793
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",1024,64,8.713973
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",1024,32,8.721796
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",512,32,8.723711
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",256,32,8.72377
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",128,32,8.724427
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",128,32,8.726943
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",64,16,8.727393
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 4]",64,32,8.731192
z2z,N=131072_Stage2_256_sbcc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,8.738304
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,64,8.746176
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 8]",64,32,8.748954
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 4, 2]",512,64,8.749621
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",512,64,8.751935
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",64,16,8.753241
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",256,64,8.753433
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",1024,128,8.75445
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 4, 2]",256,64,8.755569
z2z,N=131072_Stage2_256_sbcc,256,"[16, 2, 2, 2, 2]",128,32,8.759724
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,128,8.759746
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",512,128,8.760341
z2z,N=131072_Stage2_256_sbcc,256,"[16, 8, 2]",64,16,8.761025
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 4]",128,32,8.772676
z2z,N=131072_Stage2_256_sbcc,256,"[16, 16]",128,32,8.773195
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",512,128,8.785943
z2z,N=131072_Stage1_512_sbrc,512,"[16, 16, 2]",64,32,8.786564
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 4, 2]",64,32,8.788998
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 4]",512,64,8.78997
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 4]",256,64,8.791657
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 8]",256,32,8.797432
z2z,N=131072_Stage2_256_sbcc,256,"[16, 8, 2]",128,32,8.799862
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 8]",128,32,8.809985
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",1024,64,8.815647
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",512,64,8.816656
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,128,8.819133
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 4]",256,128,8.821938
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",256,128,8.82219
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 2, 2]",64,32,8.822274
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 4]",128,64,8.822724
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,64,8.823105
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,128,8.826378
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,64,8.828749
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,64,8.830407
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",1024,128,8.834698
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,128,8.835018
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,64,8.839136
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,64,8.841941
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 4]",1024,128,8.84437
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",64,32,8.845928
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",64,32,8.8507
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 4]",512,128,8.851498
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",1024,128,8.86344
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 2, 2]",128,32,8.87439
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 2, 2, 2]",1024,128,8.879573
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",512,32,8.882291
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",1024,32,8.884705
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",256,32,8.885911
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",1024,128,8.900894
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,128,8.901302
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,128,8.908254
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,128,8.920006
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 2, 2]",1024,64,8.923238
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 2, 2, 2]",256,128,8.924588
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,64,8.92699
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",64,32,8.929217
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 2, 2]",512,64,8.929599
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,64,8.930027
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,64,8.93106
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 4]",128,32,8.931354
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 4]",256,32,8.931817
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,128,8.940706
z2z,N=131072_Stage2_256_sbcc,256,"[16, 8, 2]",512,64,8.944995
z2z,N=131072_Stage2_256_sbcc,256,"[16, 8, 2]",1024,64,8.946346
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,128,8.951554
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 4, 2]",128,64,8.956415
z2z,N=131072_Stage2_256_sbcc,256,"[16, 8, 2]",512,32,8.958727
z2z,N=131072_Stage2_256_sbcc,256,"[16, 8, 2]",256,32,8.960167
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,128,8.961492
z2z,N=131072_Stage2_256_sbcc,256,"[16, 8, 2]",1024,32,8.961603
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,128,8.962802
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 2, 2, 2]",128,64,8.964648
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",128,32,8.973228
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 4, 2]",256,128,8.973272
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",1024,64,8.976458
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",256,32,8.976663
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",512,64,8.977706
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,64,8.978161
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,64,8.979089
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,128,8.979673
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,64,8.979949
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",1024,128,8.981694
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,64,8.985755
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,128,8.988517
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 4]",64,16,8.994232
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 8]",128,64,8.995964
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",128,64,9.002901
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 2, 2]",1024,128,9.004356
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,128,9.005492
z2z,N=131072_Stage1_512_sbrc,512,"[16, 16, 2]",256,32,9.007802
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",1024,64,9.010277
z2z,N=131072_Stage1_512_sbrc,512,"[16, 16, 2]",128,32,9.011032
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",512,64,9.012049
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",64,32,9.014814
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 2, 2, 2]",512,64,9.030757
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 2, 2, 2]",64,32,9.033011
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 2, 2, 2]",1024,64,9.034672
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",64,16,9.037678
z2z,N=131072_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,128,9.041274
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 4, 2]",128,32,9.042116
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 4, 2]",256,32,9.047617
z2z,N=131072_Stage2_256_sbcc,256,"[16, 16]",128,16,9.049969
z2z,N=131072_Stage2_256_sbcc,256,"[16, 8, 2]",256,128,9.052254
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",64,16,9.053438
z2z,N=131072_Stage2_256_sbcc,256,"[16, 16]",1024,16,9.05356
z2z,N=131072_Stage2_256_sbcc,256,"[16, 16]",512,16,9.053967
z2z,N=131072_Stage2_256_sbcc,256,"[16, 16]",256,16,9.054667
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",64,32,9.057273
z2z,N=131072_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,128,9.060556
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 8]",256,128,9.060805
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,64,9.068323
z2z,N=131072_Stage2_256_sbcc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,9.070714
z2z,N=131072_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",128,32,9.072208
z2z,N=131072_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,128,9.077012
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",64,32,9.077912
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 2, 2, 2, 2]",128,32,9.078858
z2z,N=131072_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,128,9.080487
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",64,16,9.083129
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,32,9.090102
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,64,9.093375
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,32,9.100022
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 4]",256,32,9.102625
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 4]",1024,32,9.103888
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,64,9.104211
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 4]",512,32,9.105623
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 4]",128,64,9.117215
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,32,9.121185
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,32,9.122421
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 2, 2, 2]",256,128,9.12635
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,32,9.130422
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,256,9.134872
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,32,9.136444
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,256,9.136983
z2z,N=131072_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",256,128,9.143233
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 2, 2, 2, 2]",512,64,9.14386
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,128,9.148312
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 2, 2, 2, 2]",1024,64,9.148424
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",1024,128,9.151949
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,256,9.15519
z2z,N=131072_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,256,9.156939
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,256,9.161085
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",256,128,9.177652
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 2, 2, 2, 2]",256,128,9.180221
z2z,N=131072_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",1024,128,9.181318
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",128,64,9.181491
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 2, 2]",64,16,9.191099
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,32,9.200079
z2z,N=131072_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,32,9.209885
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 2, 2, 2]",512,64,9.214451
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",256,32,9.217767
z2z,N=131072_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",256,128,9.217808
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",1024,32,9.219484
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",512,32,9.220022
z2z,N=131072_Stage2_256_sbcc,256,"[16, 16]",256,64,9.22252
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 2, 2, 2]",256,64,9.223061
z2z,N=131072_Stage2_256_sbcc,256,"[16, 8, 2]",128,64,9.227031
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 2, 2]",1024,128,9.229544
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",512,32,9.23209
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",256,32,9.233084
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",1024,32,9.233561
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",512,256,9.237156
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,64,9.239687
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",128,64,9.247673
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",128,64,9.253447
z2z,N=131072_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",256,128,9.259744
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 2, 2, 2, 2]",128,64,9.266094
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 2, 2, 2]",64,16,9.268018
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",64,32,9.268119
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,64,9.271512
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",256,128,9.272386
z2z,N=131072_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,64,9.272776
z2z,N=131072_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",128,64,9.272881
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 2, 2, 2]",128,32,9.27342
z2z,N=131072_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,64,9.273795
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,64,9.274974
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",1024,32,9.276149
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,64,9.27778
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",256,32,9.278901
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",512,32,9.280341
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",128,16,9.280763
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",1024,16,9.281386
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",512,16,9.282765
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",256,16,9.283148
z2z,N=131072_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",64,32,9.28453
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,64,9.285467
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 4, 2, 2]",128,64,9.292202
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",64,32,9.294406
z2z,N=131072_Stage2_256_sbcc,256,"[16, 2, 2, 2, 2]",64,16,9.299044
z2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",128,64,9.305447
z2z,N=131072_Stage2_256_sbcc,256,"[16, 2, 2, 2, 2]",256,128,9.307459
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,32,9.308604
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,32,9.313795
z2z,N=131072_Stage2_256_sbcc,256,"[16, 2, 2, 2, 2]",512,64,9.322799
z2z,N=131072_Stage2_256_sbcc,256,"[16, 2, 2, 2, 2]",1024,64,9.322963
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,256,9.323205
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,32,9.323206
z2z,N=131072_Stage2_256_sbcc,256,"[16, 2, 2, 2, 2]",128,64,9.323988
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 8]",512,128,9.326203
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,32,9.328793
z2z,N=131072_Stage1_512_sbrc,512,"[8, 8, 8]",1024,128,9.328952
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,64,9.342265
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,64,9.34463
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 4, 4, 2]",1024,256,9.345854
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",256,128,9.353884
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 2, 2]",256,128,9.360804
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 2, 2, 2]",512,128,9.373039
z2z,N=131072_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",512,64,9.374248
z2z,N=131072_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",128,32,9.378859
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 2, 2, 2]",1024,128,9.379076
z2z,N=131072_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",1024,64,9.3828
z2z,N=131072_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,128,9.382859
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,256,9.387163
z2z,N=131072_Stage1_512_sbrc,512,"[16, 16, 2]",128,64,9.389083
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,256,9.39179
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 4]",1024,256,9.39272
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",1024,16,9.397083
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",128,16,9.398184
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",256,16,9.400222
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,128,9.40095
z2z,N=131072_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,64,9.400963
z2z,N=131072_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",512,64,9.403664
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",1024,128,9.405256
z2z,N=131072_Stage2_256_sbcc,256,"[16, 4, 4]",512,16,9.405589
z2z,N=131072_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",128,64,9.405927
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 2, 2, 2]",128,32,9.410038
z2z,N=131072_Stage1_512_sbrc,512,"[16, 4, 2, 2, 2]",256,32,9.414363
z2z,N=131072_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,64,9.416865
z2z,N=131072_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",128,64,9.417068
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 2, 2]",128,64,9.417754
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,32,9.429462
z2z,N=131072_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,64,9.429783
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,32,9.431962
z2z,N=131072_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,256,9.435002
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 2, 2, 2, 2]",1024,128,9.435285
z2z,N=131072_Stage2_256_sbcc,256,"[8, 8, 4]",128,64,9.438539
z2z,N=131072_Stage2_256_sbcc,256,"[4, 4, 2, 2, 2, 2]",64,16,9.453193
z2z,N=131072_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,32,9.456413
z2z,N=131072_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",1024,256,9.457752
z2z,N=131072_Stage1_512_sbrc,512,"[16, 16, 2]",128,16,9.461184
z2z,N=131072_Stage1_512_sbrc,512,"[16, 16, 2]",64,16,9.462595
z2z,N=131072_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",64,16,9.467376
z2z,N=131072_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,128,9.469722
z2z,N=131072_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,128,9.472123
z2z,N=131072_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,256,9.476484
