"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"twiddle_gen_radices_dp","2","54078","27039","33.8"
"fft_rtc_fwd_len128_factors_16_8_wgs_256_tpt_16_dp_op_CI_CI_sbcc_twdbase5_3step_dirReg_intrinsicReadWrite","2","41758","20879","26.1"
"fft_rtc_fwd_len256_factors_4_4_4_4_wgs_256_tpt_32_dp_op_CI_CI_unitstride_sbrc_aligned_dirReg","2","25600","12800","16.001"
"r2c_even_post_Ndiv4_dim1_dp_CI_CI","2","18560","9280","11.6"
"twiddle_gen_N_dp","1","13599","13599","8.5"
"twiddle_gen_large_dp","1","6400","6400","4.0"
"Total","10","159995","15999","100.0"
