Stage,Length,Factors,WGS,TPT,Total_Time_ms
128K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,1024,645.7735060909091
128K_d2z_z2d_256_sbrr,256,"[16, 16]",512,128,645.868329
128K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",512,256,646.0474631818181
128K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",512,512,650.6498960909091
128K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",1024,1024,655.3163898181818
128K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",512,512,663.1514811818181
128K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",1024,128,663.7398370000001
128K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",1024,128,663.9768999090909
128K_d2z_z2d_256_sbrr,256,"[16, 16]",1024,64,670.2563698181818
128K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,1024,681.4665722727273
128K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",1024,128,682.0881250909091
128K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",512,256,686.1042236363637
128K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",1024,512,695.4969972727274
128K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",1024,512,696.0433243636364
128K_d2z_z2d_256_sbrr,256,"[16, 16]",256,256,711.0982725454546
128K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,16,711.9274371818182
128K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",1024,1024,726.871518
128K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",512,512,737.5188101818183
128K_d2z_z2d_256_sbrr,256,"[16, 16]",512,256,746.1499754545455
128K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",512,512,754.6336999090909
128K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",512,512,764.3302140000001
128K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",1024,256,768.1678628181818
128K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",1024,1024,782.651518
128K_d2z_z2d_256_sbrr,256,"[16, 16]",1024,128,792.234376
128K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",1024,1024,817.7012277272727
128K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",1024,256,819.4241736363635
128K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",1024,256,823.6945745454545
128K_d2z_z2d_256_sbrr,256,"[16, 16]",512,512,845.3368991818181
128K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",512,512,865.5414563636364
128K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",1024,256,866.8702454545455
128K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",1024,512,892.2695046363635
128K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",1024,1024,919.9637265454546
128K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",1024,1024,922.3377760909091
128K_d2z_z2d_256_sbrr,256,"[16, 16]",1024,256,1046.911833909091
128K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",1024,512,1064.4610031818181
128K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",1024,512,1069.3891714545455
128K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",1024,512,1180.6873457272727
128K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",1024,1024,1320.058349
128K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",1024,1024,1378.8529622727274
128K_d2z_z2d_256_sbrr,256,"[16, 16]",1024,512,1394.3586911818181
128K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",1024,1024,1399.1974474545455
128K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",1024,1024,1647.6389718181817
128K_d2z_z2d_256_sbrr,256,"[16, 16]",1024,1024,2322.4025864545456
