Mode,Stage,Length,Factors,WGS,TPT,GPU_Time_ms
z2z,N=65536_Stage2_256_sbcc,256,"[8, 8, 2, 2]",512,32,4.392045
z2z,N=65536_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",128,32,4.392264
z2z,N=65536_Stage2_256_sbcc,256,"[8, 8, 2, 2]",1024,32,4.392377
z2z,N=65536_Stage2_256_sbcc,256,"[8, 8, 4]",256,16,4.393281
z2z,N=65536_Stage2_256_sbcc,256,"[8, 8, 4]",512,16,4.393588
z2z,N=65536_Stage2_256_sbcc,256,"[8, 8, 4]",128,16,4.393852
z2z,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,64,4.394185
z2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",64,32,4.394394
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",64,32,4.394517
z2z,N=65536_Stage2_256_sbcc,256,"[8, 8, 4]",1024,16,4.394852
z2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",64,32,4.3989
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",64,32,4.398927
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",128,64,4.399389
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",128,16,4.402474
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,64,4.404733
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",256,16,4.407625
z2z,N=65536_Stage2_256_sbcc,256,"[16, 4, 2, 2]",512,32,4.407974
z2z,N=65536_Stage2_256_sbcc,256,"[16, 4, 2, 2]",1024,32,4.408846
z2z,N=65536_Stage2_256_sbcc,256,"[16, 4, 2, 2]",256,32,4.409778
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,64,4.410154
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",64,32,4.412737
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",64,32,4.41384
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",1024,64,4.415561
z2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,128,4.415989
z2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",128,64,4.418345
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,64,4.418778
z2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",256,64,4.419466
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",512,64,4.419552
z2z,N=65536_Stage2_256_sbcc,256,"[16, 2, 2, 2, 2]",512,64,4.423843
z2z,N=65536_Stage2_256_sbcc,256,"[16, 2, 2, 2, 2]",1024,64,4.424034
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,128,4.424482
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,64,4.424563
z2z,N=65536_Stage2_256_sbcc,256,"[8, 8, 2, 2]",128,64,4.425188
z2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",128,16,4.42656
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,64,4.428266
z2z,N=65536_Stage2_256_sbcc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,64,4.428702
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,64,4.429805
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",256,128,4.430751
z2z,N=65536_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,128,4.431044
z2z,N=65536_Stage2_256_sbcc,256,"[8, 8, 4]",128,64,4.432193
z2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",256,16,4.432817
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,64,4.436983
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",1024,64,4.439682
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,32,4.444029
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,32,4.446384
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",64,16,4.446892
z2z,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,128,4.447189
z2z,N=65536_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",512,64,4.447478
z2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",64,32,4.447814
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",128,64,4.44791
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,128,4.448046
z2z,N=65536_Stage2_256_sbcc,256,"[4, 4, 2, 2, 2, 2]",64,16,4.448349
z2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,32,4.448542
z2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",64,32,4.450371
z2z,N=65536_Stage2_256_sbcc,256,"[8, 4, 2, 2, 2]",128,64,4.450536
z2z,N=65536_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",1024,64,4.450739
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,16,4.451072
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",256,128,4.452179
z2z,N=65536_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",64,16,4.452654
z2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,64,4.453209
z2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",64,32,4.45568
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,16,4.456103
z2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",256,32,4.457138
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,128,4.457334
z2z,N=65536_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",512,64,4.458823
z2z,N=65536_Stage2_256_sbcc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,64,4.459757
z2z,N=65536_Stage2_256_sbcc,256,"[4, 4, 2, 2, 2, 2]",1024,128,4.46026
z2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",128,64,4.461213
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,128,4.463363
z2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",512,32,4.463669
z2z,N=65536_Stage2_256_sbcc,256,"[16, 4, 4]",256,16,4.463944
z2z,N=65536_Stage2_256_sbcc,256,"[16, 4, 4]",128,16,4.464198
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,128,4.466293
z2z,N=65536_Stage2_256_sbcc,256,"[16, 4, 4]",1024,16,4.468613
z2z,N=65536_Stage2_256_sbcc,256,"[4, 4, 4, 2, 2]",256,128,4.469986
z2z,N=65536_Stage2_256_sbcc,256,"[16, 4, 4]",512,16,4.470983
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",64,16,4.47357
z2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,64,4.473574
z2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,128,4.474677
z2z,N=65536_Stage2_256_sbcc,256,"[8, 2, 2, 2, 2, 2]",128,64,4.47833
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",256,16,4.482228
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",128,16,4.482503
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",512,128,4.483275
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",1024,64,4.483528
z2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,32,4.484016
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,64,4.48415
z2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",64,16,4.485091
z2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,32,4.487818
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,32,4.489659
z2z,N=65536_Stage2_256_sbcc,256,"[8, 8, 4]",256,128,4.491159
z2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,32,4.493912
z2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,16,4.496787
z2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,16,4.498573
z2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,64,4.500397
z2z,N=65536_Stage2_256_sbcc,256,"[16, 4, 4]",64,32,4.505377
z2z,N=65536_Stage2_256_sbcc,256,"[4, 4, 4, 4]",256,128,4.512569
z2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,4.512641
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,16,4.51318
z2z,N=65536_Stage2_256_sbcc,256,"[16, 8, 2]",256,16,4.514763
z2z,N=65536_Stage2_256_sbcc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,32,4.515643
z2z,N=65536_Stage2_256_sbcc,256,"[16, 8, 2]",128,16,4.516901
z2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,16,4.518794
z2z,N=65536_Stage2_256_sbcc,256,"[16, 8, 2]",64,32,4.519492
z2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",128,32,4.519773
z2z,N=65536_Stage2_256_sbcc,256,"[16, 8, 2]",512,16,4.520046
z2z,N=65536_Stage2_256_sbcc,256,"[16, 8, 2]",1024,16,4.520816
z2z,N=65536_Stage2_256_sbcc,256,"[16, 4, 2, 2]",64,32,4.522475
z2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",128,64,4.523558
z2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,32,4.528794
z2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,64,4.535581
z2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,64,4.536082
z2z,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,32,4.538361
