Stage,Length,Factors,WGS,TPT,Total_Time_ms
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",64,64,354.4167694545455
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",256,128,354.68649427272726
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",128,64,355.4293480909091
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",256,64,355.838227
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,256,355.9637500909091
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",256,64,356.00229654545456
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,128,356.122242
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",128,64,356.2726564545454
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",64,32,356.39808327272726
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",256,128,356.54238699999996
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,64,357.36722609090907
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,128,357.56939736363637
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",64,64,357.62591563636363
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",512,64,357.9856082727273
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,358.02221345454547
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",128,128,358.0784728181818
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",128,128,358.4241476363636
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,64,358.9465356363636
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",64,64,359.1228932727273
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",128,128,359.2891290909091
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",512,128,359.3758947272727
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",512,256,359.84619663636363
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,256,360.161701
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,256,360.6907789090909
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,512,360.733166909091
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,512,360.831677
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",64,64,361.0457247272727
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",128,64,361.42870190909093
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,512,361.5247990909091
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",64,64,361.89055081818185
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",256,256,362.3617638181818
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",512,256,362.4744809090909
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",64,32,362.4925892727273
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",512,256,362.6179529090909
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",64,32,362.657037
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",64,32,362.87377545454547
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",512,512,363.16360572727274
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",64,32,363.2037275454545
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",256,64,363.23226763636364
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,128,363.23621136363636
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",128,64,363.3223749090909
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,512,363.4474632727273
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",512,256,363.6357722727273
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,64,363.77156445454546
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",512,64,363.771789
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",512,512,363.9512657272727
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",1024,64,364.05863754545453
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",64,32,364.22280163636367
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",128,128,364.2885335454546
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",512,128,364.3954667272727
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",256,64,364.6312958181818
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",256,128,365.4245381818182
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,128,365.7705850909091
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",512,32,365.93100636363636
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",512,128,366.6548742727273
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",64,32,367.10426545454544
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",256,128,367.192051
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",256,128,367.44717690909096
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",64,32,367.9230149090909
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",256,64,367.94182045454545
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",256,256,367.95557072727274
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,128,368.4620109090909
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",512,64,368.9149939090909
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",512,128,368.9571310909091
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",1024,512,369.0345413636364
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",1024,64,369.1894510909091
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",128,128,369.2512612727273
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",128,64,369.6284290909091
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",1024,64,369.66965436363637
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,256,369.7293035454545
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",512,256,370.27060600000004
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",256,64,370.4030747272727
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,128,370.5188859090909
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",1024,128,370.7179949090909
64K_d2z_z2d_256_sbrr,256,"[16, 16]",64,32,370.7475699090909
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,64,371.2899990909091
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,512,371.44990454545456
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",256,256,371.4821330909091
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",256,64,371.80022081818186
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",128,128,372.04660954545454
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",1024,64,372.30974645454546
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",512,128,372.46089627272727
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",512,64,372.50270181818183
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",64,32,372.75811472727275
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",64,64,372.8085792727273
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",1024,64,372.8420868181818
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",128,64,373.4574062727273
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",1024,128,373.5846854545455
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",128,32,373.70557809090906
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",64,32,373.77083327272726
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",256,256,373.8866759090909
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",256,128,373.9012011818181
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,64,374.20089709090905
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,64,374.27366818181815
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",512,128,374.4519475454545
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,512,374.7832718181818
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,256,374.8926442727273
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,375.25337318181823
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",1024,64,375.7977419090909
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",512,64,376.2114689090909
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",256,128,376.2432501818182
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",512,64,376.6200835454546
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",128,32,376.75748963636363
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",512,32,376.8744487272727
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",256,32,377.0294201818182
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",1024,128,377.06455700000004
64K_d2z_z2d_256_sbrr,256,"[16, 16]",64,64,377.25992609090906
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",1024,128,377.72050654545455
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",512,32,378.1794572727273
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,64,379.3949796363637
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",1024,256,379.49838463636365
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",256,32,379.6331224545455
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",128,32,379.8773494545454
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",512,256,379.92918272727275
64K_d2z_z2d_256_sbrr,256,"[16, 16]",128,64,380.1656100909091
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",1024,128,380.3495566363637
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",128,128,380.4268369090909
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",256,64,380.8384322727273
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,64,380.83923527272725
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",1024,128,381.24762290909086
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",128,32,381.5908416363636
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",512,512,382.1170992727273
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",256,256,382.50730290909087
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",256,32,382.77390645454545
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",512,512,383.12685736363636
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",256,256,383.4429082727273
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",256,32,383.7221955454545
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",128,32,383.8071122727273
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",256,32,384.24145272727276
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",1024,256,384.34168790909087
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",512,32,384.7612279090909
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,1024,385.36559763636365
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",1024,512,386.5681412727273
64K_d2z_z2d_256_sbrr,256,"[16, 16]",256,128,386.6187771818182
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",256,256,387.65828027272727
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",128,32,387.8017088181818
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,32,388.5031933636364
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",128,32,388.612227
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,1024,388.75385418181816
64K_d2z_z2d_256_sbrr,256,"[16, 16]",64,16,388.9599260909091
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",256,32,389.1681852727273
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",512,32,389.1869147272727
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",1024,512,389.32826618181815
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",512,32,389.6209385454546
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",256,64,389.8875980909091
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",256,32,390.3501633636364
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",1024,256,390.3945869090909
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",256,32,391.46430881818185
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",256,32,391.7869926363636
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",1024,256,392.3488592727273
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,32,392.4742451818182
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",256,64,392.5964036363637
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",1024,64,392.78083318181814
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",1024,1024,392.9616544545454
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",512,64,393.0760245454545
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",128,32,393.0909782727273
64K_d2z_z2d_256_sbrr,256,"[8, 4, 2, 2, 2]",1024,512,393.4636198181818
64K_d2z_z2d_256_sbrr,256,"[16, 16]",128,16,393.86659681818185
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",64,64,393.9278362727273
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",512,64,394.1002056363636
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",128,32,394.2045189090909
64K_d2z_z2d_256_sbrr,256,"[16, 16]",128,128,394.49948527272727
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",1024,256,394.78821636363637
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",256,32,395.58545509090914
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",512,512,395.6844858181818
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",256,32,395.9639771818182
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",512,256,396.18548799999996
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",256,256,396.50814572727273
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,32,396.9180953636363
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",512,32,396.9415370909091
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",128,32,397.2074103636363
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",512,128,398.1168620909091
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",1024,256,398.1626960909091
64K_d2z_z2d_256_sbrr,256,"[16, 16]",256,16,398.47689209090913
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,32,398.7873963636364
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",128,64,399.31246736363636
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",128,32,399.51465945454544
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",512,32,399.5692479090909
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",256,64,400.5650278181818
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",512,128,400.8084722727273
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,256,401.04483018181816
64K_d2z_z2d_256_sbrr,256,"[16, 16]",256,32,401.68227918181816
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",512,256,402.411609
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",512,32,402.6391024545454
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",1024,128,402.9413597272727
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,32,403.0220561818182
64K_d2z_z2d_256_sbrr,256,"[16, 16]",512,32,403.3616914545455
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",512,32,403.53966645454545
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",512,64,403.6901725454545
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",512,64,403.7115338181818
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,1024,403.8524162727273
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,128,404.744332
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",1024,64,405.44175918181816
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,256,405.9000367272727
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",1024,512,406.02439827272724
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,128,406.5475582727273
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",512,256,407.00356754545453
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",512,512,407.00439290909094
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",256,32,407.4503935454546
64K_d2z_z2d_256_sbrr,256,"[16, 16]",128,32,408.853162
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",512,128,409.40809845454544
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",1024,64,409.5642011818182
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",1024,512,410.4788532727273
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",256,16,410.6311135454545
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,32,410.88216981818186
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",256,64,411.0290408181818
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",128,16,413.01418781818177
64K_d2z_z2d_256_sbrr,256,"[16, 16]",256,64,413.2533659090909
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",256,16,413.96125854545454
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",128,32,415.24171054545457
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",512,128,415.97502554545457
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",1024,64,416.3846691818182
64K_d2z_z2d_256_sbrr,256,"[16, 16]",512,64,416.88946781818186
64K_d2z_z2d_128_sbrr,128,"[2, 2, 2, 2, 2, 2, 2]",64,64,417.73337545454547
64K_d2z_z2d_128_sbrr,128,"[2, 2, 2, 2, 2, 2, 2]",128,64,417.8592518181818
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",256,16,418.2777111818182
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,32,419.3757484545455
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",64,16,419.49458736363636
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",128,16,420.0158138181818
64K_d2z_z2d_128_sbrr,128,"[4, 4, 4, 2]",64,32,420.02733245454544
64K_d2z_z2d_128_sbrr,128,"[8, 4, 4]",64,32,420.0684280909091
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,256,420.30662618181816
64K_d2z_z2d_128_sbrr,128,"[4, 2, 2, 2, 2, 2]",64,64,420.55202345454546
64K_d2z_z2d_256_sbrr,256,"[16, 16]",256,256,420.8158543636364
64K_d2z_z2d_128_sbrr,128,"[4, 4, 2, 2, 2]",64,64,421.01904045454546
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,512,421.08586045454547
64K_d2z_z2d_256_sbrr,256,"[8, 8, 4]",64,16,421.5925091818182
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,512,422.13004045454545
64K_d2z_z2d_128_sbrr,128,"[8, 2, 2, 2, 2]",128,64,422.3465051818182
64K_d2z_z2d_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,422.53884618181814
64K_d2z_z2d_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",1024,1024,422.64169036363637
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",512,256,422.7572794545454
64K_d2z_z2d_256_sbrr,256,"[16, 8, 2]",128,16,424.98885863636366
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",256,16,425.0159179090909
64K_d2z_z2d_128_sbrr,128,"[4, 4, 4, 2]",64,64,425.277982
64K_d2z_z2d_256_sbrr,256,"[4, 4, 4, 4]",64,16,425.5210598181818
64K_d2z_z2d_256_sbrr,256,"[16, 4, 4]",64,16,425.54657236363636
64K_d2z_z2d_128_sbrr,128,"[4, 4, 4, 2]",128,64,425.7597936363636
64K_d2z_z2d_128_sbrr,128,"[4, 4, 2, 2, 2]",128,64,425.8510061818182
64K_d2z_z2d_256_sbrr,256,"[16, 2, 2, 2, 2]",512,512,426.1313431818182
64K_d2z_z2d_128_sbrr,128,"[4, 4, 2, 2, 2]",64,32,426.58966272727275
64K_d2z_z2d_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,64,426.620561
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",1024,128,427.0226622727273
64K_d2z_z2d_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",64,32,427.28533927272724
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",64,16,427.446741
64K_d2z_z2d_256_sbrr,256,"[8, 8, 2, 2]",256,16,427.6622664545455
64K_d2z_z2d_128_sbrr,128,"[8, 4, 4]",128,64,427.70520263636365
64K_d2z_z2d_128_sbrr,128,"[2, 2, 2, 2, 2, 2, 2]",64,32,427.8027466363636
64K_d2z_z2d_128_sbrr,128,"[4, 2, 2, 2, 2, 2]",64,32,428.55932309090906
64K_d2z_z2d_256_sbrr,256,"[8, 4, 4, 2]",256,16,428.8147948181818
64K_d2z_z2d_128_sbrr,128,"[2, 2, 2, 2, 2, 2, 2]",256,128,428.8910649090909
64K_d2z_z2d_128_sbrr,128,"[4, 4, 2, 2, 2]",128,128,428.9392898181818
64K_d2z_z2d_128_sbrr,128,"[8, 2, 2, 2, 2]",64,32,429.069567
64K_d2z_z2d_128_sbrr,128,"[4, 4, 4, 2]",512,32,429.5286017272727
64K_d2z_z2d_128_sbrr,128,"[8, 2, 2, 2, 2]",64,64,429.5877858181818
64K_d2z_z2d_128_sbrr,128,"[4, 4, 2, 2, 2]",256,128,429.65469299999995
64K_d2z_z2d_256_sbrr,256,"[16, 4, 2, 2]",128,16,429.7234031818182
