Mode,Stage,Length,Factors,WGS,TPT,GPU_Time_ms
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 4, 2]",1024,128,104.705139
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 4, 2]",1024,256,104.761087
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 4, 2]",1024,512,104.693165
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 4, 2]",1024,1024,104.703478
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",64,16,104.717614
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",64,32,104.752791
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",64,64,104.692588
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",128,16,104.723197
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",128,32,104.724569
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",128,64,104.682847
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",128,128,104.740889
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",256,16,104.729314
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",256,32,104.744676
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",256,64,104.777538
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",256,128,104.729187
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",256,256,104.713476
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",512,16,104.730758
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",512,32,104.72873
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",512,64,104.710218
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",512,128,104.684781
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",512,256,104.731467
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",512,512,104.657429
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",1024,16,104.742388
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",1024,32,104.681646
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",1024,64,104.718941
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",1024,128,104.719265
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",1024,256,104.768409
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",1024,512,104.738958
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 4, 2]",1024,1024,104.764967
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",64,16,104.733115
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",64,32,104.758587
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",64,64,104.709099
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",128,16,104.756701
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",128,32,104.723991
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",128,64,104.757209
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",128,128,104.746504
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",256,16,104.748533
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",256,32,104.740554
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",256,64,104.741525
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",256,128,104.698142
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",256,256,104.749512
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",512,16,104.789931
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",512,32,104.694006
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",512,64,104.689332
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",512,128,104.788363
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",512,256,104.744186
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",512,512,104.72289
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",1024,16,104.66066
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",1024,32,104.743459
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",1024,64,104.714911
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",1024,128,104.794539
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",1024,256,104.760762
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",1024,512,104.728241
z2d,N=262144_Stage2_512_sbcc,512,"[16, 4, 4, 2]",1024,1024,104.690098
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",64,16,104.717167
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",64,32,104.714918
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",64,64,104.747629
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",128,16,104.768069
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",128,32,104.698493
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",128,64,104.745548
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",128,128,104.720583
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",256,16,104.716797
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",256,32,104.719265
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",256,64,104.727008
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",256,128,104.707488
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",256,256,104.760128
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",512,16,104.731604
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",512,32,104.68749
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",512,64,104.739715
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",512,128,104.704821
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",512,256,104.743786
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",512,512,104.788514
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,16,104.79927
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,32,104.71222
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,64,104.744942
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,128,104.730148
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,256,104.77793
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,512,104.721738
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,1024,104.714029
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",64,16,104.695281
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",64,32,104.724172
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",64,64,104.723568
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",128,16,104.776231
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",128,32,104.700936
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",128,64,104.705981
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",128,128,104.696985
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",256,16,104.720334
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",256,32,104.716468
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",256,64,104.782544
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",256,128,104.73694
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",256,256,104.727515
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",512,16,104.717383
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",512,32,104.713707
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",512,64,104.758698
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",512,128,104.686587
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",512,256,104.7288
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",512,512,104.720856
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,16,104.732348
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,32,104.757101
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,64,104.747913
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,128,104.738798
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,256,104.751859
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,512,104.738069
z2d,N=262144_Stage2_512_sbcc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,1024,104.730943
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",64,16,104.759409
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",64,32,104.733073
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",64,64,104.748841
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",128,16,104.720171
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",128,32,104.7341
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",128,64,104.719399
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",128,128,104.756651
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",256,16,104.755832
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",256,32,104.75193
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",256,64,104.769206
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",256,128,104.717204
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",256,256,104.719108
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",512,16,104.715317
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",512,32,104.739915
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",512,64,104.722059
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",512,128,104.748703
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",512,256,104.763184
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",512,512,104.731175
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",1024,16,104.719145
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",1024,32,104.725818
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",1024,64,104.766198
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",1024,128,104.714297
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",1024,256,104.766007
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",1024,512,104.750003
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 2, 2]",1024,1024,104.701021
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",64,16,104.719101
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",64,32,104.743777
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",64,64,104.740088
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",128,16,104.739718
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",128,32,104.712772
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",128,64,104.749853
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",128,128,104.748783
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",256,16,104.733797
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",256,32,104.692891
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",256,64,104.734416
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",256,128,104.746508
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",256,256,104.730905
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",512,16,104.748861
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",512,32,104.702672
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",512,64,104.717893
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",512,128,104.803988
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",512,256,104.732181
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",512,512,104.740269
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",1024,16,104.696023
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",1024,32,104.706651
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",1024,64,104.689783
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",1024,128,104.725531
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",1024,256,104.776668
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",1024,512,104.69779
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 2, 2, 2, 2]",1024,1024,104.773379
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",64,16,104.756219
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",64,32,104.68555
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",64,64,104.733775
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",128,16,104.718317
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",128,32,104.733284
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",128,64,104.693479
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",128,128,104.751261
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",256,16,104.759048
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",256,32,104.710673
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",256,64,104.751029
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",256,128,104.745533
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",256,256,104.783297
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",512,16,104.748596
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",512,32,104.735175
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",512,64,104.736732
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",512,128,104.730212
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",512,256,104.735649
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",512,512,104.766026
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",1024,16,104.730026
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",1024,32,104.707743
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",1024,64,104.730806
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",1024,128,104.757753
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",1024,256,104.754672
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",1024,512,104.715868
z2d,N=262144_Stage2_512_sbcc,512,"[4, 4, 4, 2, 2, 2]",1024,1024,104.669604
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",64,16,104.742024
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",64,32,104.714379
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",64,64,104.762057
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",128,16,104.738486
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",128,32,104.738233
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",128,64,104.695748
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",128,128,104.706897
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",256,16,104.722165
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",256,32,104.77332
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",256,64,104.705919
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",256,128,104.719682
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",256,256,104.72122
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",512,16,104.765355
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",512,32,104.725526
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",512,64,104.697698
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",512,128,104.745189
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",512,256,104.71875
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",512,512,104.715072
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",1024,16,104.776002
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",1024,32,104.75734
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",1024,64,104.699189
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",1024,128,104.716083
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",1024,256,104.721939
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",1024,512,104.72262
z2d,N=262144_Stage2_512_sbcc,512,"[8, 4, 4, 2, 2]",1024,1024,104.716925
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,16,104.711419
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,32,104.769781
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,64,104.726007
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,16,104.760388
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,32,104.730877
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,64,104.723164
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,128,104.698643
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,16,104.793931
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,32,104.690994
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,64,104.704061
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,128,104.70249
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,256,104.705514
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,16,104.703143
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,32,104.719951
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,64,104.764248
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,128,104.660212
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,256,104.799255
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,512,104.740675
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,16,104.749058
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,32,104.738434
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,64,104.711269
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,128,104.798288
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,256,104.763663
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,512,104.72764
z2d,N=262144_Stage2_512_sbcc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,1024,104.746786
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",64,16,104.698599
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",64,32,104.705451
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",64,64,104.744545
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",128,16,104.739984
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",128,32,104.74397
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",128,64,104.698125
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",128,128,104.751109
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",256,16,104.741631
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",256,32,104.721709
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",256,64,104.729576
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",256,128,104.786273
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",256,256,104.695101
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",512,16,104.740437
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",512,32,104.770518
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",512,64,104.774607
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",512,128,104.737903
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",512,256,104.710476
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",512,512,104.733525
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",1024,16,104.752721
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",1024,32,104.658152
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",1024,64,104.727196
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",1024,128,104.662156
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",1024,256,104.756637
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",1024,512,104.758148
z2d,N=262144_Stage2_512_sbcc,512,"[16, 8, 4]",1024,1024,104.736491
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",64,16,104.741918
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",64,32,104.714515
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",64,64,104.729188
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",128,16,104.692847
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",128,32,104.74238
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",128,64,104.713041
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",128,128,104.751468
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",256,16,104.737622
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",256,32,104.755933
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",256,64,104.75853
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",256,128,104.757751
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",256,256,104.721286
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",512,16,104.733368
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",512,32,104.740871
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",512,64,104.714003
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",512,128,104.748786
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",512,256,104.691612
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",512,512,104.700744
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",1024,16,104.745463
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",1024,32,104.731079
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",1024,64,104.739814
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",1024,128,104.753429
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",1024,256,104.818018
z2d,N=262144_Stage2_512_sbcc,512,"[8, 8, 8]",1024,512,104.755966
