Mode,Stage,Length,Factors,WGS,TPT,GPU_Time_ms
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",512,512,25.419183
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",256,32,25.419196
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",64,16,25.41921
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,1024,25.41921
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",256,256,25.419291
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",1024,512,25.419335
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",256,32,25.419473
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",256,256,25.419561
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",1024,128,25.41962
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",128,16,25.419624
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",512,256,25.419804
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",128,32,25.419809
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",64,32,25.419818
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",128,16,25.41989
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,64,25.419899
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",128,16,25.419916
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",1024,512,25.419964
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",64,32,25.419971
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",128,16,25.420135
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",512,64,25.420158
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",256,256,25.420199
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,128,25.420203
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",256,128,25.420204
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",1024,512,25.420235
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",512,128,25.420243
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",256,32,25.420312
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",256,256,25.420379
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,256,25.420418
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",256,256,25.420435
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",64,16,25.420498
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",64,32,25.420594
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",128,16,25.420613
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",128,128,25.420646
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",1024,256,25.420684
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",128,32,25.420762
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",1024,128,25.420779
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",256,64,25.42083
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",1024,1024,25.420922
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,64,25.420932
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",64,16,25.421028
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,256,25.421077
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",256,64,25.421117
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",256,64,25.421174
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",256,64,25.421193
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",256,256,25.421202
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",128,32,25.421233
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",64,16,25.421259
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",1024,512,25.421261
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,128,25.421271
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",256,32,25.421359
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",1024,256,25.421519
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",128,64,25.42157
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",1024,512,25.421653
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,1024,25.421682
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",64,16,25.421715
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",256,256,25.42175
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",256,32,25.421765
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",256,64,25.421774
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",1024,128,25.421817
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",128,128,25.42183
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",64,64,25.421834
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,256,25.421863
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",128,64,25.421912
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",256,32,25.421923
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,1024,25.421927
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",256,256,25.421946
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,128,25.421955
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",64,16,25.421971
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",1024,128,25.421983
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",128,32,25.422003
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,256,25.422039
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,512,25.42206
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,512,25.422063
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",1024,128,25.422067
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",512,256,25.422068
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",256,256,25.422158
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",1024,256,25.422195
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",128,64,25.422234
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,256,25.422252
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",128,16,25.422293
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",512,128,25.422343
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",64,64,25.422343
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",512,128,25.422379
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",128,64,25.422389
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",256,32,25.422415
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",512,64,25.422441
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",256,32,25.422448
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",1024,256,25.42257
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",256,128,25.422612
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",256,32,25.422737
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",512,512,25.42274
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",64,64,25.422747
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",128,32,25.422776
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",64,64,25.422857
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",128,32,25.422873
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",512,512,25.422949
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",256,32,25.423007
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",128,128,25.423049
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",64,16,25.423066
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",1024,1024,25.423095
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",512,256,25.423101
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",1024,512,25.423132
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",512,256,25.423144
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",512,512,25.42321
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",256,128,25.423213
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",512,512,25.423268
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",512,512,25.423293
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",512,128,25.423309
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,16,25.423315
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",128,16,25.42333
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",512,128,25.423334
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",256,128,25.423401
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",1024,128,25.423424
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",128,16,25.423441
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",64,32,25.42352
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",1024,128,25.423538
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",1024,512,25.423639
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,128,25.42365
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",64,16,25.423712
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",64,16,25.423714
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",512,256,25.423718
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",1024,512,25.423731
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",128,128,25.423758
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",256,32,25.423766
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",64,64,25.423782
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",256,256,25.423793
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",512,64,25.423795
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",128,64,25.423815
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",64,32,25.423822
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",128,64,25.423852
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",512,512,25.423868
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",1024,256,25.423924
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",512,512,25.423945
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",256,32,25.424009
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",256,32,25.424054
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",64,64,25.424071
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",512,512,25.424084
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",512,64,25.424136
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",512,64,25.424147
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",64,16,25.424149
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",128,32,25.42416
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",128,128,25.424175
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",64,64,25.424194
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",64,16,25.424205
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",256,64,25.424209
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",128,32,25.424294
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",512,128,25.424295
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",1024,1024,25.424296
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",128,64,25.424332
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",512,512,25.424376
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",512,64,25.424397
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",64,32,25.424416
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",512,256,25.424435
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",512,64,25.424452
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",256,128,25.4245
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",256,256,25.424517
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",512,64,25.424525
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",64,32,25.42465
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",512,64,25.424655
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",1024,512,25.424677
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",512,512,25.424702
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",1024,256,25.424706
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",256,128,25.42474
z2z,N=524288_Stage1_1024_sbrr,1024,"[16, 2, 2, 2, 2, 2, 2]",256,256,25.42475
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",256,64,25.42476
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",128,16,25.424837
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",512,128,25.424851
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",1024,128,25.42487
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",256,64,25.424962
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",512,256,25.424966
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",256,128,25.424974
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",64,32,25.424981
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",128,128,25.42499
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,16,25.425016
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",64,16,25.425062
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,1024,25.425093
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",512,256,25.425133
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",128,128,25.425198
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",1024,128,25.425218
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",256,64,25.425219
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",1024,1024,25.425236
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",256,256,25.425247
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",128,32,25.425285
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",512,512,25.425391
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",64,32,25.425451
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,256,25.425459
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,32,25.425483
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",1024,128,25.425501
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",128,128,25.425515
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",256,64,25.425537
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",256,64,25.425577
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,32,25.425582
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",512,64,25.425582
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",128,64,25.425612
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",512,128,25.425622
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",256,64,25.425645
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",128,128,25.42569
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,512,25.425744
z2z,N=524288_Stage2_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",64,64,25.425745
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",1024,256,25.42576
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",64,64,25.425814
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",512,128,25.425819
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,32,25.425855
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",512,64,25.425858
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",128,64,25.425864
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",512,128,25.425865
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",64,16,25.425885
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",256,128,25.42589
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",128,64,25.425897
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 4, 2]",64,16,25.425955
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",512,512,25.42597
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",128,128,25.425979
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",512,512,25.42603
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",128,16,25.426034
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,32,25.426044
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",256,128,25.426055
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,128,25.426068
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,1024,25.426113
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",512,512,25.426152
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,512,25.426178
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",256,256,25.426265
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,128,25.426318
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",512,512,25.426326
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",512,256,25.426326
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",128,32,25.426333
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",64,32,25.426366
z2z,N=524288_Stage2_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,16,25.426511
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",128,128,25.426562
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",512,128,25.426607
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",1024,1024,25.42663
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",256,128,25.426682
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",64,16,25.426739
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 2, 2]",128,16,25.426745
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 8]",256,32,25.426784
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",64,32,25.426802
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 4, 2]",1024,512,25.426812
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",1024,512,25.426828
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",512,64,25.426839
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",512,128,25.426878
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",256,128,25.426916
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 4, 4, 2]",64,16,25.426947
z2z,N=524288_Stage2_512_sbrr,512,"[16, 8, 4]",1024,256,25.426956
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 2, 2]",128,32,25.42703
z2z,N=524288_Stage2_512_sbrr,512,"[16, 4, 2, 2, 2]",512,128,25.427079
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",128,32,25.427094
z2z,N=524288_Stage2_512_sbrr,512,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",1024,256,25.427127
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",512,256,25.427151
z2z,N=524288_Stage2_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",128,128,25.427153
z2z,N=524288_Stage2_512_sbrr,512,"[16, 16, 2]",64,32,25.427174
z2z,N=524288_Stage2_512_sbrr,512,"[8, 4, 4, 4]",256,128,25.427179
z2z,N=524288_Stage2_512_sbrr,512,"[8, 8, 2, 2, 2]",128,16,25.427274
z2z,N=524288_Stage2_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",1024,256,25.427286
