Mode,Stage,Length,Factors,WGS,TPT,GPU_Time_ms
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",64,64,34.975029
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,16,30.077073
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,32,28.413709
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,64,27.638541
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",128,128,31.347917
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,32,28.410037
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,64,28.001408
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,128,27.817938
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",256,256,30.362496
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,64,28.005271
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,128,27.811064
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,256,28.890449
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",512,512,34.872989
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",1024,128,27.813777
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",1024,256,60.367371
d2z,N=524288_Stage1_512_sbrc,512,"[16, 4, 4, 2]",1024,512,76.533734
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",64,16,164.446765
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",64,32,28.652099
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",64,64,30.109558
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,16,164.350613
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,32,28.944772
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,64,28.591818
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",128,128,30.521298
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,32,28.9391
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,64,28.693774
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,128,28.008569
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",256,256,30.945781
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,64,28.696112
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,128,28.117424
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,256,28.462214
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",512,512,34.314859
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,128,28.144123
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,256,29.1364
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 2, 2, 2, 2, 2]",1024,512,32.974176
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",64,16,162.091672
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",64,32,29.257982
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",64,64,30.593322
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",128,16,162.098515
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",128,32,30.093869
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",128,64,28.913128
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",128,128,31.428202
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,32,30.078429
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,64,28.953493
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,128,28.224052
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",256,256,30.782887
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,64,28.952291
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,128,29.083182
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,256,28.925646
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",512,512,34.306414
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,128,29.044157
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,256,30.055534
d2z,N=524288_Stage1_512_sbrc,512,"[8, 2, 2, 2, 2, 2, 2]",1024,512,34.30781
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",64,16,30.042548
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",64,32,27.775871
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",64,64,35.182286
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,16,30.051087
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,32,28.578426
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,64,27.809177
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",128,128,30.736679
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,32,28.5892
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,64,27.829987
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,128,28.048353
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",256,256,30.441112
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,64,27.837644
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,128,28.132714
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,256,30.24702
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",512,512,37.577631
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",1024,128,28.130987
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",1024,256,72.830952
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 2, 2]",1024,512,117.738555
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",64,16,31.735518
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",64,32,28.691964
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",64,64,30.506407
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",128,16,31.738364
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",128,32,29.294319
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",128,64,28.616525
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",128,128,31.339775
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,32,29.296397
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,64,28.799479
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,128,28.034444
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",256,256,31.227215
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,64,28.803854
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,128,28.918643
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,256,28.842917
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",512,512,34.076093
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",1024,128,28.908608
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",1024,256,31.54325
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 2, 2, 2, 2]",1024,512,34.593715
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",64,16,31.01583
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",64,32,28.303151
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",64,64,30.247745
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,16,31.010835
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,32,28.349326
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,64,28.339205
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",128,128,30.883227
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,32,28.353506
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,64,28.133611
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,128,27.99139
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",256,256,30.91368
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,64,28.136121
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,128,27.981202
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,256,28.458681
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",512,512,34.485514
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",1024,128,27.981553
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",1024,256,29.131422
d2z,N=524288_Stage1_512_sbrc,512,"[4, 4, 4, 2, 2, 2]",1024,512,33.223271
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",64,16,30.889209
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",64,32,28.232024
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",64,64,30.485354
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,16,30.893407
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,32,28.797276
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,64,28.286483
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",128,128,31.111077
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,32,28.794643
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,64,28.120262
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,128,27.806003
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",256,256,30.605443
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,64,28.117976
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,128,28.474394
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,256,28.40979
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",512,512,33.807443
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",1024,128,28.477934
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",1024,256,29.125608
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 2, 2]",1024,512,34.376411
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,16,146.047872
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,32,28.994654
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,64,30.417178
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,16,146.03716
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,32,29.574153
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,64,29.089021
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,128,30.881096
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,32,29.574349
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,64,28.752745
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,128,28.259045
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,256,30.556106
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,64,28.754323
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,128,28.302112
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,256,28.41572
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,512,34.090743
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,128,28.31096
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,256,29.128788
d2z,N=524288_Stage1_512_sbrc,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,512,33.007368
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",64,16,29.107144
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",64,32,27.634577
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",64,64,35.143199
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",128,16,29.100276
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",128,32,28.044334
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",128,64,27.824668
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",128,128,31.648052
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",256,32,28.042688
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",256,64,27.794855
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",256,128,27.819019
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",256,256,31.598958
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",512,64,27.788834
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",512,128,27.823075
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",512,256,29.462385
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",512,512,36.679371
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",1024,128,27.84733
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",1024,256,67.697566
d2z,N=524288_Stage1_512_sbrc,512,"[16, 8, 4]",1024,512,101.267045
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",64,16,29.061965
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",64,32,27.664888
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",64,64,31.138359
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",128,16,29.060499
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",128,32,27.819876
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",128,64,28.206982
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",128,128,31.094086
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",256,32,27.832394
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",256,64,27.577007
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",256,128,28.317404
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",256,256,31.837512
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",512,64,27.571133
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",512,128,28.790823
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",512,256,29.20438
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",512,512,35.858662
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",1024,128,28.791322
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",1024,256,30.354675
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 8]",1024,512,36.614385
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",64,16,30.026269
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",64,32,27.861901
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",64,64,30.576375
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,16,30.013638
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,32,28.352971
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,64,28.026795
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",128,128,30.586491
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,32,28.359861
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,64,27.86157
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,128,27.687316
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",256,256,30.327595
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,64,27.86565
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,128,28.165009
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,256,28.474294
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",512,512,32.851441
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",1024,128,28.154605
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",1024,256,28.921054
d2z,N=524288_Stage1_512_sbrc,512,"[8, 4, 4, 4]",1024,512,32.856432
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",64,16,30.764537
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",64,32,28.144965
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",64,64,30.765876
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,16,30.763581
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,32,28.765508
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,64,28.33203
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",128,128,31.854149
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,32,28.755102
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,64,28.618478
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,128,28.108006
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",256,256,31.4863
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,64,28.608675
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,128,29.707831
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,256,28.754442
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",512,512,36.154433
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",1024,128,29.725964
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",1024,256,30.476863
d2z,N=524288_Stage1_512_sbrc,512,"[8, 8, 2, 2, 2]",1024,512,37.859602
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",64,16,31.968461
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",64,32,28.653104
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",64,64,31.600567
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",128,16,31.951331
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",128,32,29.361691
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",128,64,28.618753
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",128,128,31.731946
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",256,32,29.371061
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",256,64,29.612258
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",256,128,28.436442
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",256,256,30.953345
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",512,64,29.605772
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",512,128,29.585846
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",512,256,29.586448
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",512,512,35.702117
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",1024,128,29.589279
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",1024,256,41.885692
d2z,N=524288_Stage1_512_sbrc,512,"[16, 2, 2, 2, 2, 2]",1024,512,57.597363
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",64,16,29.016985
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",64,32,27.748513
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",64,64,32.459866
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",128,16,29.018137
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",128,32,28.218149
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",128,64,28.89843
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",128,128,32.119292
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",256,32,28.224827
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",256,64,30.240267
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",256,128,29.128138
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",256,256,31.771924
d2z,N=524288_Stage1_512_sbrc,512,"[16, 16, 2]",512,64,30.251023
