Mode,Stage,Length,Factors,WGS,TPT,GPU_Time_ms
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",256,32,6.020737
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",256,64,5.959195
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",256,128,6.162455
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",256,256,7.164431
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",512,32,6.014512
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",512,64,6.081028
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",512,128,6.417566
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",512,256,7.195239
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",1024,64,6.07518
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",1024,128,12.088078
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 4]",1024,256,15.31609
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",64,16,6.323036
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",64,32,6.101653
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",64,64,7.123905
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",128,16,6.456984
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",128,32,6.227326
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",128,64,6.129915
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",128,128,6.805914
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,16,6.455908
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,32,6.313843
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,64,6.156286
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,128,6.181348
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,256,7.23182
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",512,32,6.304794
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",512,64,6.433973
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",512,128,6.30689
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",512,256,6.98718
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",1024,64,6.430234
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",1024,128,6.566905
d2z,N=131072_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",1024,256,7.433216
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",64,16,5.931064
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",64,32,6.09761
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",64,64,6.762852
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,16,6.02481
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,32,5.910237
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,64,6.127207
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,128,6.865463
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,16,6.025901
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,32,5.950656
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,64,5.918802
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,128,6.166045
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,256,7.418233
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,32,5.956052
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,64,5.923051
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,128,6.13419
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,256,7.019371
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",1024,64,5.930728
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",1024,128,6.248363
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 4]",1024,256,7.124535
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",64,16,6.05051
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",64,32,6.11294
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",64,64,7.751761
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,16,6.214846
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,32,5.916737
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,64,6.124475
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,128,6.709116
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,16,6.21899
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,32,6.089419
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,64,6.108286
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,128,6.27278
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,256,7.359354
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,32,6.092898
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,64,6.18391
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,128,6.560881
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,256,7.404007
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",1024,64,6.184971
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",1024,128,12.361749
d2z,N=131072_Stage1_256_sbrc,256,"[16, 4, 2, 2]",1024,256,15.582577
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",64,16,5.851065
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",64,32,6.274585
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",64,64,7.094891
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",128,16,5.993699
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",128,32,6.087456
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",128,64,6.411806
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",128,128,7.097026
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",256,16,6.002117
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",256,32,6.376329
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",256,64,6.387281
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",256,128,6.543384
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",256,256,7.847166
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",512,32,6.372564
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",512,64,6.591164
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",512,128,6.885548
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",512,256,8.020796
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",1024,64,6.59038
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",1024,128,18.548975
d2z,N=131072_Stage1_256_sbrc,256,"[16, 16]",1024,256,26.348026
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",64,16,6.167222
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",64,32,6.068476
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",64,64,7.440983
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,16,6.288462
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,32,6.091165
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,64,6.113114
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,128,6.813085
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,16,6.284315
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,32,6.14305
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,64,6.001508
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,128,6.149274
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,256,7.243893
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,32,6.145347
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,64,6.234487
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,128,6.246395
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,256,6.956531
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",1024,64,6.234438
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",1024,128,6.400118
d2z,N=131072_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",1024,256,7.463916
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",64,16,5.997442
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",64,32,6.171054
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",64,64,7.161705
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,16,6.201705
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,32,5.960033
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,64,6.280074
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,128,7.00978
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,16,6.205429
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,32,6.020001
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,64,6.067774
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,128,6.272976
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,256,7.933323
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,32,6.014823
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,64,6.616101
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,128,6.298341
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,256,7.319153
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",1024,64,6.622833
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",1024,128,6.538877
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 2, 2]",1024,256,8.565173
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,16,6.383138
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,32,6.145393
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,64,6.700111
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,16,6.53956
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,32,6.23361
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,64,6.20071
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,6.820155
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,6.533771
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,32,6.262483
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,6.091399
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,128,6.217904
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,7.431093
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,32,6.261232
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,64,6.271267
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,128,6.128799
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,256,7.009521
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,64,6.270279
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,128,6.401262
d2z,N=131072_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,256,7.195121
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",64,16,6.2779
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",64,32,6.088344
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",64,64,6.767268
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",128,16,6.491383
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",128,32,6.246062
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",128,64,6.089986
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",128,128,6.800679
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,16,6.485289
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,32,6.247136
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,64,6.094409
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,128,6.045434
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,256,7.2772
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,32,6.251297
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,64,6.258947
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,128,6.146396
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,256,6.97281
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,64,6.267428
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,128,6.346306
d2z,N=131072_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,256,7.056169
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",64,16,6.15601
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",64,32,6.080489
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",64,64,6.741316
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,16,6.283137
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,32,6.081611
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,64,6.13713
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,128,6.913607
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,16,6.28449
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,32,6.191734
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,64,5.980475
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,128,6.164855
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,256,7.358029
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,32,6.189712
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,64,6.146767
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,128,6.020663
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,256,6.982467
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",1024,64,6.143078
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",1024,128,6.455762
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",1024,256,7.16238
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",64,16,5.884126
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",64,32,6.15339
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",64,64,6.967791
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",128,16,6.061814
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",128,32,5.861347
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",128,64,6.225318
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",128,128,7.036546
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",256,16,6.070482
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",256,32,5.971632
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",256,64,6.016838
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",256,128,6.318889
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",256,256,7.817479
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",512,32,5.965261
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",512,64,6.260475
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",512,128,6.292506
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",512,256,7.240693
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",1024,64,6.26321
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",1024,128,6.801405
d2z,N=131072_Stage1_256_sbrc,256,"[8, 8, 4]",1024,256,8.329565
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",64,16,6.029857
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",64,32,6.093885
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",64,64,6.78862
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,16,6.157812
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,32,5.97022
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,64,6.129361
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,128,6.880575
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,16,6.159442
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,32,6.084489
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,64,5.926644
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,128,6.155939
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,256,7.438814
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",512,32,6.084824
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",512,64,6.08158
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",512,128,6.071792
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",512,256,7.089619
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",1024,64,6.090803
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",1024,128,6.247645
d2z,N=131072_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",1024,256,7.171601
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",64,16,6.184169
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",64,32,6.09038
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",64,64,7.55761
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,16,6.32126
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,32,6.040534
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,64,6.171648
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,128,6.871611
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,16,6.317675
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,32,6.193322
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,64,6.234874
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,128,6.400839
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,256,7.457526
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,32,6.18423
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,64,6.430546
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,128,6.618735
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,256,7.492796
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",1024,64,6.422243
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",1024,128,9.880529
d2z,N=131072_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",1024,256,14.343662
d2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",64,16,5.926505
d2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",64,32,6.410961
d2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",64,64,7.151455
d2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",128,16,6.435803
d2z,N=131072_Stage2_256_sbcc,256,"[8, 4, 4, 2]",128,32,5.717462
