Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_VALU,SQ_INSTS_FLAT_LDS_ONLY,SQ_INSTS_LDS,SQ_INSTS_VALU,SQ_INSTS_VMEM_RD,SQ_INSTS_VMEM_WR,SQ_LDS_BANK_CONFLICT,SQ_WAIT_INST_LDS,TA_FLAT_READ_WAVEFRONTS[0],TA_FLAT_READ_WAVEFRONTS[1],TA_FLAT_READ_WAVEFRONTS[2],TA_FLAT_READ_WAVEFRONTS[3],TA_FLAT_READ_WAVEFRONTS[4],TA_FLAT_READ_WAVEFRONTS[5],TA_FLAT_READ_WAVEFRONTS[6],TA_FLAT_READ_WAVEFRONTS[7],TA_FLAT_READ_WAVEFRONTS[8],TA_FLAT_READ_WAVEFRONTS[9],TA_FLAT_READ_WAVEFRONTS[10],TA_FLAT_READ_WAVEFRONTS[11],TA_FLAT_READ_WAVEFRONTS[12],TA_FLAT_READ_WAVEFRONTS[13],TA_FLAT_READ_WAVEFRONTS[14],TA_FLAT_READ_WAVEFRONTS[15],TA_TA_BUSY[0],TA_TA_BUSY[1],TA_TA_BUSY[2],TA_TA_BUSY[3],TA_TA_BUSY[4],TA_TA_BUSY[5],TA_TA_BUSY[6],TA_TA_BUSY[7],TA_TA_BUSY[8],TA_TA_BUSY[9],TA_TA_BUSY[10],TA_TA_BUSY[11],TA_TA_BUSY[12],TA_TA_BUSY[13],TA_TA_BUSY[14],TA_TA_BUSY[15],TCC_EA_WRREQ_STALL[0],TCC_EA_WRREQ_STALL[1],TCC_EA_WRREQ_STALL[2],TCC_EA_WRREQ_STALL[3],TCC_EA_WRREQ_STALL[4],TCC_EA_WRREQ_STALL[5],TCC_EA_WRREQ_STALL[6],TCC_EA_WRREQ_STALL[7],TCC_EA_WRREQ_STALL[8],TCC_EA_WRREQ_STALL[9],TCC_EA_WRREQ_STALL[10],TCC_EA_WRREQ_STALL[11],TCC_EA_WRREQ_STALL[12],TCC_EA_WRREQ_STALL[13],TCC_EA_WRREQ_STALL[14],TCC_EA_WRREQ_STALL[15],TCC_EA_WRREQ_STALL[16],TCC_EA_WRREQ_STALL[17],TCC_EA_WRREQ_STALL[18],TCC_EA_WRREQ_STALL[19],TCC_EA_WRREQ_STALL[20],TCC_EA_WRREQ_STALL[21],TCC_EA_WRREQ_STALL[22],TCC_EA_WRREQ_STALL[23],TCC_EA_WRREQ_STALL[24],TCC_EA_WRREQ_STALL[25],TCC_EA_WRREQ_STALL[26],TCC_EA_WRREQ_STALL[27],TCC_EA_WRREQ_STALL[28],TCC_EA_WRREQ_STALL[29],TCC_EA_WRREQ_STALL[30],TCC_EA_WRREQ_STALL[31],TCC_EA1_WRREQ_STALL[0],TCC_EA1_WRREQ_STALL[1],TCC_EA1_WRREQ_STALL[2],TCC_EA1_WRREQ_STALL[3],TCC_EA1_WRREQ_STALL[4],TCC_EA1_WRREQ_STALL[5],TCC_EA1_WRREQ_STALL[6],TCC_EA1_WRREQ_STALL[7],TCC_EA1_WRREQ_STALL[8],TCC_EA1_WRREQ_STALL[9],TCC_EA1_WRREQ_STALL[10],TCC_EA1_WRREQ_STALL[11],TCC_EA1_WRREQ_STALL[12],TCC_EA1_WRREQ_STALL[13],TCC_EA1_WRREQ_STALL[14],TCC_EA1_WRREQ_STALL[15],TCC_EA1_WRREQ_STALL[16],TCC_EA1_WRREQ_STALL[17],TCC_EA1_WRREQ_STALL[18],TCC_EA1_WRREQ_STALL[19],TCC_EA1_WRREQ_STALL[20],TCC_EA1_WRREQ_STALL[21],TCC_EA1_WRREQ_STALL[22],TCC_EA1_WRREQ_STALL[23],TCC_EA1_WRREQ_STALL[24],TCC_EA1_WRREQ_STALL[25],TCC_EA1_WRREQ_STALL[26],TCC_EA1_WRREQ_STALL[27],TCC_EA1_WRREQ_STALL[28],TCC_EA1_WRREQ_STALL[29],TCC_EA1_WRREQ_STALL[30],TCC_EA1_WRREQ_STALL[31],TCC_HIT[0],TCC_HIT[1],TCC_HIT[2],TCC_HIT[3],TCC_HIT[4],TCC_HIT[5],TCC_HIT[6],TCC_HIT[7],TCC_HIT[8],TCC_HIT[9],TCC_HIT[10],TCC_HIT[11],TCC_HIT[12],TCC_HIT[13],TCC_HIT[14],TCC_HIT[15],TCC_HIT[16],TCC_HIT[17],TCC_HIT[18],TCC_HIT[19],TCC_HIT[20],TCC_HIT[21],TCC_HIT[22],TCC_HIT[23],TCC_HIT[24],TCC_HIT[25],TCC_HIT[26],TCC_HIT[27],TCC_HIT[28],TCC_HIT[29],TCC_HIT[30],TCC_HIT[31],TCC_MISS[0],TCC_MISS[1],TCC_MISS[2],TCC_MISS[3],TCC_MISS[4],TCC_MISS[5],TCC_MISS[6],TCC_MISS[7],TCC_MISS[8],TCC_MISS[9],TCC_MISS[10],TCC_MISS[11],TCC_MISS[12],TCC_MISS[13],TCC_MISS[14],TCC_MISS[15],TCC_MISS[16],TCC_MISS[17],TCC_MISS[18],TCC_MISS[19],TCC_MISS[20],TCC_MISS[21],TCC_MISS[22],TCC_MISS[23],TCC_MISS[24],TCC_MISS[25],TCC_MISS[26],TCC_MISS[27],TCC_MISS[28],TCC_MISS[29],TCC_MISS[30],TCC_MISS[31],TCP_TCP_TA_DATA_STALL_CYCLES[0],TCP_TCP_TA_DATA_STALL_CYCLES[1],TCP_TCP_TA_DATA_STALL_CYCLES[2],TCP_TCP_TA_DATA_STALL_CYCLES[3],TCP_TCP_TA_DATA_STALL_CYCLES[4],TCP_TCP_TA_DATA_STALL_CYCLES[5],TCP_TCP_TA_DATA_STALL_CYCLES[6],TCP_TCP_TA_DATA_STALL_CYCLES[7],TCP_TCP_TA_DATA_STALL_CYCLES[8],TCP_TCP_TA_DATA_STALL_CYCLES[9],TCP_TCP_TA_DATA_STALL_CYCLES[10],TCP_TCP_TA_DATA_STALL_CYCLES[11],TCP_TCP_TA_DATA_STALL_CYCLES[12],TCP_TCP_TA_DATA_STALL_CYCLES[13],TCP_TCP_TA_DATA_STALL_CYCLES[14],TCP_TCP_TA_DATA_STALL_CYCLES[15],DispatchNs,BeginNs,EndNs,CompleteNs
10,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,35,1713373,1713373,524288000,1024,16896,0,12,0,32,64,0x0,21971949,21971949,319488000,0,16384000,270336000,8192000,8192000,0,30737616,513936,411008,821168,820816,717488,818944,818656,818624,817824,817248,816288,0,0,0,0,0,26115778,20973845,41912859,42008909,36834826,42054896,42085475,42161811,42145455,42339044,42293181,0,0,0,0,0,620142,625049,699350,602675,614712,662049,625558,599945,679822,641382,668913,736932,584806,645561,596493,529801,613648,630761,674364,658812,593871,537821,630018,606969,614105,617352,662990,581739,639626,679754,619540,601030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,141,0,0,6144000,6144001,6144000,6144000,6144000,6144004,6144000,6144000,6144001,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144004,6144000,6144000,6144000,6144003,6144000,6144000,5180400,4209551,8477569,8595066,7652650,8711420,8842352,8884249,8972412,9141364,9179562,0,0,0,0,0,2347590096404684,2347590603753744,2347590618390231,2347590618407349
11,fft_rtc_fwd_len_512_factors_8_8_8_wgs_64_tpt_64_halfLds_dp_ip_CI_unitstride_sbrr_dirReg,0,0,36,1713373,1713373,65536000,64,4096,0,64,0,32,64,0x0,19562619,19562619,324608000,0,49152000,324608000,22528000,8192000,262144000,60188528,1409870,1127940,2255462,2254978,1972102,2252162,2252844,2251700,2250600,2250534,2249808,0,0,0,0,0,86636502,69528272,139765524,139886709,123060248,140429996,140898571,141151296,141113055,141469621,141621034,0,0,0,0,0,7688712,6682877,6351984,6622254,6646078,6608698,6789435,6323215,6743237,6705980,6867565,6513960,6895670,6554464,6425958,6514613,6789822,6786038,6573164,6329873,6695108,6918336,6640235,6650720,6786025,6334522,6371914,6833216,6786090,6146817,6939238,7016970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727753,1008931,1129768,944364,1095850,1114399,1076250,1111336,985334,1101427,1095322,1102258,1127830,1128326,984391,748938,1101512,1072614,1102221,729092,1109565,1128092,1110172,985115,1009247,989259,1007487,1098032,1077199,1098644,1076938,740215,5576183,5574513,5575401,5575397,5578008,5572628,5576577,5575544,5576229,5576552,5578601,5574065,5577191,5577613,5577259,5578937,5575628,5578899,5575590,5576203,5576886,5577794,5578161,5577305,5575563,5573395,5577283,5575941,5575627,5575514,5576120,5578341,14686597,11765742,23889027,23913812,21278134,24400446,24392242,24888109,24632931,25047737,25091611,0,0,0,0,0,2347590097404102,2347590619284152,2347590632312158,2347590632329351
12,transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned,0,0,37,1713373,1713373,524288000,1024,16896,0,24,0,32,64,0x0,22782779,22782779,491520000,0,16384000,442368000,32768000,8192000,0,29263906,2064192,1649024,3291584,3289280,2872192,3275648,3273664,3271552,3265792,3259904,3255168,0,0,0,0,0,84807546,67706121,135507150,135511363,118563295,135530791,135529066,135730508,135590637,135604217,135649206,0,0,0,0,0,16441,25503,26713,26096,21475,24436,27998,19404,27097,18859,24264,23404,21099,19698,20476,21548,22651,24484,21172,17007,31255,22317,25694,24932,23493,25985,25924,22728,18725,27485,17465,19618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279037,561059,276317,524559,273041,552591,279061,508545,290583,547180,276456,512143,275111,562952,269900,526501,277259,561200,271452,528435,414338,545425,272453,509416,276332,545411,278862,511573,279215,557725,276711,524038,6144029,6144040,6144028,6144040,6144018,6144029,6144028,6144040,6144403,6144028,6144028,6144040,6144028,6144040,6144028,6144040,6144028,6144040,6144026,6144044,6144016,6144027,6144028,6144039,6144016,6144034,6144028,6144040,6144020,6144039,6144028,6144040,2841360,2351172,4662823,4728545,4176447,4782684,4779540,4864709,4889401,4904781,4996516,0,0,0,0,0,2347590098394320,2347590633208479,2347590648385446,2347590648403442
13,fft_rtc_fwd_len_1024_factors_8_8_4_4_wgs_128_tpt_128_halfLds_dp_op_CI_CI_unitstride_sbrr_dirReg,0,0,38,1713373,1713373,65536000,128,8192,0,64,0,32,64,0x0,19157559,19157559,397312000,0,73728000,397312000,24576000,8192000,262144000,196941959,1542960,1235664,2466000,2464416,2155056,2457360,2457648,2450832,2450208,2448816,2447040,0,0,0,0,0,83140324,66452479,132913139,132979524,116406538,132974645,133127059,133142436,133127113,133180852,133248613,0,0,0,0,0,5435235,5621364,5441807,5232678,5522754,5659148,5393655,5406749,6502167,5653401,5464983,5839960,5376594,5450841,5663057,5071606,5677627,5423857,5284647,5747552,5413583,5158230,5512431,5281776,5639383,5251744,5312555,5429264,5642028,5274417,5623175,5633638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334731,2139608,2327824,2134740,2329360,2139607,2329545,1918769,1744092,2139653,2329359,2025524,2334684,2139608,2327961,2134548,2334684,2139608,2327824,2134599,2332022,2139749,2329407,1932596,2329360,2139608,2329547,1925585,2334684,2233810,2328592,2134739,6144009,6144013,6144008,6144012,6144008,6144013,6144015,6144016,6144007,6144015,6144009,6144014,6144008,6144012,6144015,6144012,6144008,6144012,6144008,6144009,6144008,6144015,6144009,6144022,6144008,6144012,6144013,6144020,6144008,6144012,6144008,6144013,19093379,15148221,30312288,30354876,26629407,30645100,30570915,30736112,30783067,30900183,30804378,0,0,0,0,0,2347590099382238,2347590649279687,2347590662039053,2347590662057432
14,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,39,1713373,1713373,524288000,1024,16896,0,12,0,32,64,0x0,21971518,21971518,319488000,0,16384000,270336000,8192000,8192000,0,30716498,513872,411248,821136,820448,717568,819920,818768,818272,817216,816976,816576,0,0,0,0,0,26067180,20983648,41802398,41975513,36768524,42130930,42095912,42144528,42232420,42327504,42260004,0,0,0,0,0,669178,642323,742295,530662,649099,664890,755632,570189,741431,539325,678031,558007,755935,620524,633335,610420,641488,658531,624169,660323,647663,668957,596778,641765,636850,637763,619675,697772,638885,550615,521912,693491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,308,141,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,6144001,6144001,6144000,6144000,6144000,6144000,6144000,6144000,6144005,6144003,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144004,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,5127234,4210058,8349507,8538356,7536514,8764622,8795505,8905024,9071693,9153575,9106108,0,0,0,0,0,2347590100361596,2347590662932088,2347590677568088,2347590677589937
15,_ZL39generate_random_interleaved_data_kernelI12input_val_1DImEdEvT_S2_mmS2_P14rocfft_complexIT0_ES2_mS2_m,0,0,41,1713373,1713373,524288000,8,0,0,16,0,32,64,0x0,328215360,328215360,10420224000,0,0,10223616000,0,65536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283928943,226983303,454566936,454217568,397866173,454165039,454681753,454104586,454793597,454231415,454566248,0,0,0,0,0,18242,18680,18834,18669,18618,18448,18470,18522,18469,18340,18380,18564,18136,18338,18444,18340,18564,18341,18863,18005,18405,18548,18653,18452,18812,18568,18261,18686,18426,18294,18641,18260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215,3220,4789,3110,4804,3123,4727,4633,72743,3452,5347,2369,5699,3582,7541,3475,4233,3280,4766,5126,4719,3177,4868,3809,5291,3482,5227,3679,3593,3494,5231,3508,4096012,4096010,4096013,4096008,4096016,4096008,4096012,4096038,4096066,4096008,4096012,4096009,4096035,4096008,4096033,4096008,4096012,4096008,4096012,4096050,4096013,4096013,4096012,4096016,4096016,4096008,4096012,4096012,4096012,4096008,4096013,4096008,50779728,40454612,81527636,81156938,71485731,81129910,81657935,81074358,81800987,81230691,81562130,0,0,0,0,0,2347590678504884,2347590679890940,2347590898686302,2347590898719042
16,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,43,1713373,1713373,524288000,1024,16896,0,12,0,32,64,0x0,21965434,21965434,319488000,0,16384000,270336000,8192000,8192000,0,30760733,513648,411264,820928,820832,717504,819648,819504,818272,817536,816720,816144,0,0,0,0,0,29013971,23149220,46438327,46325593,40544673,46515718,46571147,46468314,46758577,46673491,46670522,0,0,0,0,0,1083773,1156561,949477,1056825,1082595,991737,910320,1016356,1851295,1075309,1118103,962639,969292,966288,941919,1042481,1014515,939260,898120,1030799,871581,949265,1077265,974576,910965,924377,903017,858894,1122684,1051689,1001617,966050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746,2432,2639,2082,3404,2202,2008,4365,55419,1954,2553,2552,3242,1832,2720,1762,3454,2232,1889,2088,3060,2342,2185,4109,2253,2564,2450,2882,4336,2651,3641,2238,6144044,6144024,6144034,6144024,6144033,6144025,6144022,6144031,6144399,6144020,6144024,6144023,6144034,6144023,6144033,6144023,6144036,6144022,6144021,6144023,6144036,6144022,6144024,6144030,6144031,6144028,6144024,6144025,6144046,6144024,6144036,6144024,7943403,6307936,12801221,12744735,11231770,12995386,13068065,13029813,13375257,13319653,13282710,0,0,0,0,0,2347590679901925,2347590899588862,2347590914220702,2347590914242438
17,fft_rtc_fwd_len_512_factors_8_8_8_wgs_64_tpt_64_halfLds_dp_ip_CI_unitstride_sbrr_dirReg,0,0,44,1713373,1713373,65536000,64,4096,0,64,0,32,64,0x0,19546027,19546027,324608000,0,49152000,324608000,22528000,8192000,262144000,58854247,1410750,1128358,2255330,2252778,1971728,2253394,2252866,2252800,2250248,2250930,2248818,0,0,0,0,0,87464061,71020415,139340440,139684150,120384897,140532085,140643974,140599323,141206176,141491003,141429166,0,0,0,0,0,7974275,6687629,6627166,6736305,6467959,6517430,6400290,6577192,6915425,6755390,6441110,6592010,6497681,6414479,6423615,6842271,6501876,6692535,6624788,7074589,6479618,6438558,6551972,6612085,6500844,6361682,6295846,6711707,6589829,6841634,6700077,6487643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730031,1005319,1128590,939792,1098332,1110448,1077242,1109677,985485,1100872,1096586,1104485,1126852,1127031,987237,748800,1101039,1075752,1102081,726004,1108441,1129153,1109237,987268,1008932,986491,1006878,1101307,1077593,1096614,1078189,738125,5571628,5573280,5571996,5574392,5571769,5572613,5572636,5573333,5572345,5573019,5573593,5567842,5573560,5574279,5570665,5573011,5572033,5572853,5571648,5573746,5574045,5572105,5575071,5571338,5570938,5572255,5572976,5568903,5572274,5573785,5571901,5574956,14920285,12466484,23708963,23793266,19577228,24412592,24328815,24434949,24740020,24903876,24873250,0,0,0,0,0,2347590680813393,2347590915115422,2347590928133342,2347590928150020
18,transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned,0,0,45,1713373,1713373,524288000,1024,16896,0,24,0,32,64,0x0,22800195,22800195,491520000,0,16384000,442368000,32768000,8192000,0,29261814,2061760,1649024,3293056,3289024,2873792,3278912,3273664,3267712,3265792,3261696,3253568,0,0,0,0,0,84843792,67679480,135572041,135555112,118553645,135659020,135640181,135605801,135605854,135579255,135711918,0,0,0,0,0,22094,22103,24644,25037,22921,19174,22286,24655,32177,20800,21035,27233,20125,26135,20980,21420,23306,23129,20840,22515,18709,18003,16335,19183,22576,23080,35350,18344,21832,26717,26600,26116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279246,561294,276530,521855,274745,552468,279567,508809,289869,546994,277195,512270,275706,562601,270382,525791,277831,560777,272189,526327,415455,545109,273221,510040,277817,544278,279835,511951,279230,557607,277095,521947,6144032,6144041,6144028,6144040,6144028,6144028,6144028,6144040,6144414,6144028,6144028,6144048,6144028,6144040,6144028,6144040,6144028,6144040,6144027,6144044,6144028,6144028,6144028,6144040,6144028,6144031,6144028,6144043,6144032,6144040,6144029,6144040,2830401,2321048,4642641,4734524,4190438,4780250,4826989,4867193,4908475,4990617,4971961,0,0,0,0,0,2347590681727940,2347590929028222,2347590944215262,2347590944240790
19,fft_rtc_fwd_len_1024_factors_8_8_4_4_wgs_128_tpt_128_halfLds_dp_op_CI_CI_unitstride_sbrr_dirReg,0,0,46,1713373,1713373,65536000,128,8192,0,64,0,32,64,0x0,19145085,19145085,397312000,0,73728000,397312000,24576000,8192000,262144000,197364993,1544352,1233840,2464656,2465424,2154288,2455968,2456736,2454720,2450016,2448096,2447904,0,0,0,0,0,83022422,66355583,132759132,132795836,116375416,132900922,132896454,132966435,133118601,133021583,133137324,0,0,0,0,0,5535505,5362993,5589213,5586849,5222401,5598688,5886301,5586648,6453380,5688747,5587718,5199334,5142921,5303231,5362771,5526051,5589767,5639322,5587028,5476598,5261212,5550429,5806161,5228309,5077307,5425285,5401081,5492709,5737514,5591567,5970269,5709000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327095,2136168,2321724,2130512,2322424,2136168,2322612,1913683,1739081,2136215,2322424,2021288,2327036,2136164,2321865,2130324,2327036,2136168,2321724,2130371,2324730,2136215,2322471,1928559,2322424,2136168,2322612,1920770,2327036,2229036,2322074,2130512,6144009,6144013,6144008,6144012,6144008,6144012,6144012,6144017,6144007,6144013,6144008,6144013,6144008,6144016,6144011,6144008,6144008,6144012,6144008,6144009,6144008,6144013,6144009,6144017,6144008,6144012,6144013,6144016,6144008,6144016,6144008,6144012,18960439,15191871,30326118,30233186,26672149,30478552,30438559,30576243,30706547,30774378,30618416,0,0,0,0,0,2347590682657598,2347590945111582,2347590957861822,2347590957880890
20,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,47,1713373,1713373,524288000,1024,16896,0,12,0,32,64,0x0,21968375,21968375,319488000,0,16384000,270336000,8192000,8192000,0,30704095,513936,410992,821056,820320,717488,819360,819536,818144,817088,817168,816912,0,0,0,0,0,26082826,20947444,41865211,42031569,36827231,42031610,42129457,42107232,42172323,42208168,42208421,0,0,0,0,0,662649,763187,731506,671625,611809,685939,686091,657707,710279,559605,584407,795107,655532,557938,618462,571374,578817,648175,573182,517697,654147,632638,626398,642240,620639,674653,757752,578693,721925,737233,625078,572420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,47,0,0,188,0,0,94,0,0,0,0,0,0,0,0,6144001,6144001,6144001,6144000,6144000,6144000,6144000,6144000,6144005,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144001,6144000,6144000,6144004,6144000,6144000,6144002,6144000,6144000,6144000,6144000,6144000,6144000,6144000,6144000,5176403,4194117,8427452,8653974,7636669,8750555,8825291,8849083,8996046,9066974,9077507,0,0,0,0,0,2347590683588355,2347590958756796,2347590973390556,2347590973423125
21,_ZL39generate_random_interleaved_data_kernelI12input_val_1DImEdEvT_S2_mmS2_P14rocfft_complexIT0_ES2_mS2_m,0,0,49,1713373,1713373,524288000,8,0,0,16,0,32,64,0x0,328217525,328217525,10420224000,0,0,10223616000,0,65536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284712659,227557505,455122048,455300982,398547471,455542528,455652195,455657864,455533402,455544230,455512776,0,0,0,0,0,18379,18101,18308,18351,18325,18134,17930,18146,17751,18629,18332,18462,18176,18389,18478,18383,18274,18267,18260,17959,18291,18415,18270,18258,18263,18318,18038,18053,18031,18326,18366,18074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515,3557,5276,3536,5330,3493,5243,5105,84540,3892,5865,2679,6357,5873,8030,3930,4681,3452,5155,3342,5028,3354,5054,4056,5688,3736,5653,4020,3969,3832,5746,3839,4096012,4096010,4096013,4096008,4096016,4096008,4096012,4096038,4096065,4096008,4096012,4096009,4096035,4096050,4096033,4096008,4096012,4096008,4096012,4096008,4096013,4096013,4096012,4096016,4096016,4096008,4096012,4096012,4096012,4096008,4096013,4096008,51692426,41143835,82271890,82453087,72302798,82723137,82870952,82877461,82737339,82776534,82754479,0,0,0,0,0,2347590974327003,2347590975623465,2347591194418930,2347591194454840
22,transpose_rtc_tile32x32_dim2_dp_CI_CI_diag_aligned,0,0,51,1713373,1713373,524288000,1024,16896,0,12,0,32,64,0x0,21978437,21978437,319488000,0,16384000,270336000,8192000,8192000,0,30753627,513936,411440,822016,820800,717824,819200,818656,817840,817408,817168,815712,0,0,0,0,0,29002265,23375155,46600707,46604141,40948655,46732257,46775279,46636533,46709974,46736216,46832807,0,0,0,0,0,926397,941278,985400,1157761,937420,1029080,1071876,1007098,1950810,1087085,977006,977737,1124764,993669,1172949,1001931,999766,1044177,1026835,973673,946112,937303,965981,1060054,1029998,983452,1053801,1009021,1017219,956907,882444,1094738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,2433,2651,2491,3175,1912,2261,4498,58931,1851,2288,2484,3763,2239,3039,2465,2815,1929,1783,1965,3047,2062,2036,4008,2980,2072,2760,2324,4250,2178,3374,2148,6144042,6144027,6144035,6144022,6144033,6144024,6144023,6144031,6144402,6144020,6144024,6144023,6144033,6144024,6144030,6144022,6144033,6144022,6144021,6144024,6144035,6144022,6144024,6144029,6144031,6144027,6144023,6144025,6144045,6144024,6144035,6144022,7925518,6487549,12895003,12917009,11552518,13103274,13244503,13199430,13306440,13331587,13487521,0,0,0,0,0,2347590975630033,2347591195323090,2347591209963417,2347591209986585
23,fft_rtc_fwd_len_512_factors_8_8_8_wgs_64_tpt_64_halfLds_dp_ip_CI_unitstride_sbrr_dirReg,0,0,52,1713373,1713373,65536000,64,4096,0,64,0,32,64,0x0,19585835,19585835,324608000,0,49152000,324608000,22528000,8192000,262144000,60131040,1410728,1126928,2255638,2253262,1972256,2254098,2253328,2252734,2250600,2249148,2249280,0,0,0,0,0,87901440,70843285,139896497,140459663,120661133,140965553,140506195,140830245,141230029,141722852,141873912,0,0,0,0,0,7447904,6549769,6608694,6670374,6275571,6292300,6484068,6047962,6786369,6249696,6470250,6138888,6396225,6595753,6534551,6705377,6574066,6207551,6479217,6646143,6531500,6405645,6341546,6110031,6753986,6398175,6245206,6250717,6668536,6452329,6549274,6979398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731244,1010983,1136127,948957,1104721,1121316,1081368,1117460,991496,1108617,1106307,1106397,1134838,1133834,990328,755107,1109157,1082757,1108750,732493,1113719,1134127,1117978,992445,1015090,992022,1011838,1107167,1084449,1102750,1080755,745165,5571723,5571560,5569273,5570544,5569630,5566245,5572310,5569869,5569444,5569766,5568095,5570338,5570392,5572350,5570690,5572158,5568392,5569579,5569475,5572467,5573200,5572002,5570832,5569341,5568784,5569899,5572007,5567270,5569235,5571875,5573159,5572721,15264459,12354984,23948874,24136427,19901380,24518256,24249357,24539113,24765458,25006942,25029990,0,0,0,0,0,2347590976530800,2347591210858137,2347591223902784,2347591223918298
24,transpose_rtc_tile32x32_dim2_dp_CI_CI_twd3step_fwd_diag_aligned,0,0,53,1713373,1713373,524288000,1024,16896,0,24,0,32,64,0x0,22792075,22792075,491520000,0,16384000,442368000,32768000,8192000,0,29267350,2063552,1648256,3292416,3287296,2873280,3278784,3274304,3268480,3262976,3261888,3256768,0,0,0,0,0,84854079,67712600,135638478,135595087,118617619,135637498,135575576,135663462,135674786,135645966,135690486,0,0,0,0,0,25838,20023,24405,23260,37469,23165,24563,27086,27687,21051,19009,20273,21063,26350,17982,18644,25662,24412,23370,22055,25320,21134,21763,22620,22321,21554,24399,23397,22934,27859,19677,18918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281391,560978,279033,523245,276471,551701,281141,508866,292185,547440,279000,511417,278126,562004,272730,526356,279884,560968,274356,527746,417805,544903,275049,509120,279449,543415,280991,511448,282029,557430,279202,522319,6144032,6144041,6144028,6144040,6144028,6144030,6144028,6144040,6144416,6144028,6144028,6144048,6144028,6144040,6144028,6144040,6144026,6144040,6144027,6144044,6144029,6144028,6144028,6144040,6144028,6144032,6144028,6144040,6144030,6144039,6144029,6144040,2847060,2331720,4656019,4705262,4183613,4790940,4821353,4891283,4914329,4962752,4976449,0,0,0,0,0,2347590977444158,2347591224797664,2347591239980551,2347591240005188
